-17,-6,-10,3,21,-5,-18,-2,26,7,-5,-13,18,5,-1,-16,4,10,0,-1,-5,1,-9,8,9,10,-4,-23,-17,0,7,18,-3,5,6,-9,-10,8,-1,-7,2,-13,2,2,-9,-5,-4,5,16,-5,-24,-168,-127,-27,-13,15,-19,-23,9,7,-11,-5,8,-1,3,-6,7,-8,-4,-2,6,-1,-1,9,12,-8,10,-3,4,-7,-3,-2,4,1,1,-2,1,0,3,6,-5,0,-12,3,1,5,4,5,1,-11,-10,-3,8,13,7,-10,-8,-2,14,-10,-10,11,5,0,-2,6,4,-3,8,1,0,-5,0,-6,-3,-1,-7,3,8,4,3,3,-11,-12,12,9,12,6,-11,-7,-4,1,13,6,3,-14,-3,0,11,4,-7,-9,3,1,5,1,2,-15,-3,3,9,0,-3,-14,4,10,4,8,1,-5,-1,2,11,6,-6,-11,-6,-13,2,16,14,-7,-18,0,6,10,6,-10,-5,3,-5,-3,5,-6,-1,0,-9,2,10,4,-3,-8,-5,3,12,0,-7,-1,0,5,5,8,1,0,-4,-4,-6,5,1,3,-8,5,-3,-3,-3,4,12,-4,1,1,6,4,-3,-2,11,-1,-9,2,-3,12,2,4,-18,1,3,17,4,-5,-10,1,-9,-2,12,15,-5,-3,-11,2,0,12,1,-16,-4,8,18,-11,-15,-4,8,4,8,-12,2,8,-4,9,-8,11,1,-2,-11,5,1,-1,-5,14,2,-6,-14,0,-1,-1,13,-10,-7,-3,1,-5,11,-17,-2,6,7,6,-2,-16,-9,12,5,-8,5,2,-3,2,1,2,9,-16,0,20,4,-13,-25,6,6,11,13,-2,-32,-16,9,22,17,-2,-23,-5,4,-4,13,4,-6,-4,-1,-2,7,3,-8,-1,-2,5,24,-10,-17,-4,27,12,-12,-14,4,11,8,2,-4,-23,-11,19,34,5,-13,-38,19,2,2,4,-3,-15,0,5,-2,6,-5,-5,10,12,-11,6,-6,-3,9,23,-1,-7,-13,-4,-8,12,14,-16,-18,-10,17,11,-13,-6,-8,-8,11,12,-16,1,3,-16,-11,17,15,6,-4,-17,-8,3,31,8,-2,-19,-9,8,6,20,1,-6,-25,18,17,1,-6,-2,-1,-8,9,16,1,-20,-10,4,5,0,4,4,-18,-16,1,11,10,-11,-30,11,37,2,-39,-16,12,12,2,17,-5,-29,-16,16,30,12,-11,-26,-15,17,22,6,-14,-24,9,8,9,-4,-13,-5,2,14,-2,-4,1,-3,6,2,3,2,3,0,-1,4,-1,-8
7,-2,-12,5,13,3,-9,-11,2,-8,5,-7,-2,-1,3,9,-1,-4,-8,5,-1,2,-3,4,8,-13,5,11,-8,-1,11,-11,-9,-6,18,15,-10,-12,2,-6,11,8,4,-9,-18,2,16,9,2,-12,-4,-3,-3,-4,4,10,-3,-13,1,-5,6,14,5,-13,-10,-6,8,8,3,-11,-12,-4,-6,14,11,5,-13,-23,-2,31,26,0,-27,-9,3,7,9,1,-3,-6,-8,-8,8,21,21,-8,-28,-19,0,26,26,-3,-18,-20,0,23,18,-7,-1,-1,-14,-18,12,17,14,-11,-19,1,2,21,5,-8,-4,-4,-9,3,-6,3,18,-11,-24,-11,26,42,-8,-28,-32,-2,12,15,7,-17,-25,-9,10,29,15,-2,-5,-11,-13,-1,21,10,0,-4,-7,0,-1,6,11,-3,9,-6,-27,-12,10,16,12,-16,-28,-13,9,21,13,-4,-13,45,50,-74,13,7,14,3,-26,-11,97,-26,28,-8,0,3,5,15,-18,-19,2,23,12,-11,-22,-11,0,19,16,-15,-13,-20,-6,15,23,6,-22,-25,8,-9,29,23,0,-32,-26,-73,22,39,2,-41,0,-17,-15,27,18,-12,-8,18,19,14,5,-9,-12,7,10,-18,-9,-2,5,-7,-5,1,10,19,7,-1,-21,-12,-4,-12,-3,13,3,-13,-26,-26,-15,5,123,70,-3,51,-1,-73,-79,-62,-14,12,22,8,7,13,0,-4,4,4,-13,4,-11,-29,-4,-3,6,18,18,2,-9,-13,0,-23,18,-5,7,-2,-10,15,15,-4,-14,-1,-6,1,2,-2,14,0,-14,-19,5,8,6,-3,-9,4,9,2,-13,5,-8,-3,-3,-4,-9,1,-2,-2,-6,10,13,-11,7,1,-7,-4,-16,9,13,-5,-7,-15,-3,-9,1,7,8,4,-6,9,-4,-20,4,10,13,-5,-19,-17,1,10,-1,-12,-7,14,16,-10,-20,-7,-3,14,7,-3,-15,-6,5,12,-6,-17,-7,6,4,-5,0,-3,2,10,-11,-9,-1,21,5,-13,-19,-7,7,26,17,-7,-28,-13,6,13,-7,3,13,6,-21,-16,-3,13,16,5,-11,-20,-17,-8,15,31,8,-10,-17,2,17,9,-7,-2,-6,3,6,5,-5,-13,-23,-13,14,23,13,-8,-26,-26,8,27,17,13,-15,-16,-13,18,21,-7,-12,-3,2,3,1,-5,-5,4,5,6,-7,-3,-5,1,12,-5,-4,8,-3,0,15,-3,-15,-10,4,12,4,8,-2,-19,-19,13,5,16,-8,-17,-11,19,20,0,-9,-12,-19,20,24,6
-11,-19,-6,9,15,14,-10,-5,-2,1,5,10,2,-6,-11,-6,0,3,8,6,-6,0,-1,2,11,-1,-1,-8,-3,19,-2,-9,-3,9,7,-11,-4,14,-10,20,8,-10,-25,-16,2,61,48,-64,-154,-46,40,105,106,4,-57,-70,-53,32,62,17,4,-6,-7,-7,-21,-9,17,36,-8,-4,-7,-15,-1,14,-5,17,-25,13,-17,5,-2,-18,-25,-88,-100,56,15,204,163,14,-316,17,-80,-95,105,-9,-17,31,-129,-47,61,92,9,5,-27,-26,22,16,-37,11,-11,-30,6,19,35,14,-16,-51,-43,-17,-46,2,10,624,-350,-187,83,-119,-33,107,-72,-5,34,-53,7,14,3,38,16,-5,-34,-3,-21,29,25,-30,-31,31,32,-9,-5,-28,-17,6,15,16,-12,-4,7,4,-2,-16,-12,-6,3,1,6,-6,-6,0,7,3,-9,-12,0,5,10,13,2,-16,-13,-3,11,11,1,-6,3,9,4,7,-14,-12,-5,-1,4,5,3,-31,24,11,-8,7,-1,-9,4,1,-10,-15,-5,-11,15,11,16,-6,-26,-9,-4,22,-11,12,-6,-16,-5,16,6,-4,9,-8,-6,12,-6,17,-1,-5,6,1,-5,-5,-5,-3,-2,3,-4,3,-3,-6,-5,-8,16,10,3,-2,-20,5,-8,5,8,4,-6,2,-8,-10,4,7,5,0,-11,-4,-1,9,2,-5,-4,-5,-4,19,0,-12,-11,-14,-5,15,23,8,-3,-13,-22,-6,18,17,7,2,-15,-13,2,18,13,-12,-11,-21,6,4,20,5,3,-17,-8,-3,5,2,-10,-5,9,11,-1,-10,-13,9,9,5,-8,-6,1,0,1,-4,1,-11,-4,26,7,10,-9,-23,-8,2,1,-1,-3,-1,-7,5,4,2,3,-9,-8,8,-7,-7,8,1,4,2,1,-11,6,9,-16,-5,10,-16,-1,11,5,3,-10,8,1,-14,-9,1,12,10,-5,-6,-7,2,6,-4,-2,-3,-6,-3,13,-4,4,0,-6,-1,7,-9,-8,2,13,10,1,-14,-10,-9,6,6,0,6,5,-11,-1,2,-5,-5,4,10,0,5,-3,0,-2,0,-3,2,-4,-3,-3,9,3,-4,-9,-6,9,0,3,6,-3,-6,4,9,2,11,-2,-1,-6,-7,5,1,1,-23,-24,13,9,1,10,-35,17,19,1,-17,-4,13,-3,4,-9,-4,3,5,-3,-8,8,1,-7,-6,5,3,1,5,-3,-6,-9,-3,7,2,0,-7,-2,-1,-4,-1,-5,-3,3,-8,-1,0,3,4,6,1,2,-11,-4,15
-5,-17,2,-1,1,-2,7,-3,-7,4,4,-14,10,9,-16,-21,0,15,7,-5,-3,-11,7,8,16,2,-11,-14,1,12,2,-3,-15,-5,8,-1,7,1,-10,0,11,-3,-1,3,3,-15,1,-2,23,7,-7,-22,-17,3,22,24,-15,-2,-11,15,28,27,32,15,-22,-27,-34,-133,-152,-7,68,106,84,85,34,10,-54,-61,-44,-28,8,128,-51,-42,1075,-679,-151,189,126,-55,-58,6,63,-62,-81,-17,36,55,27,-33,-24,30,36,-15,-55,-47,14,46,20,-29,-17,-6,-2,5,-103,-11,-1551,965,168,130,-272,-69,-3,162,26,-42,-131,48,-88,-35,-48,108,30,72,-34,-44,27,71,-7,24,-28,16,-48,-45,-61,-10,63,34,32,-12,-16,-35,-9,-1,-4,-8,13,-14,-4,13,-1,-14,-10,-8,-2,-11,0,5,-8,11,21,3,-72,4,86,34,-7,-35,-49,-20,4,23,51,50,8,-25,-36,-38,-31,5,-6,1,6,12,3,-4,4,-1,10,1,0,1,4,1,-4,-14,3,-5,5,-3,6,-3,7,-9,-3,-6,0,-9,3,3,11,-6,-2,6,2,-8,2,-11,1,14,1,-7,-5,5,-2,9,-1,3,0,-5,7,6,-13,0,-3,-10,17,-9,1,-7,-12,14,-15,26,-40,3,-27,22,-11,10,4,-4,9,-8,3,0,-6,8,7,-3,3,7,-2,-11,0,-2,6,5,-9,1,-6,5,3,3,-13,-11,3,7,-6,0,1,-1,8,-1,5,-3,-9,-5,3,2,-2,-5,1,-1,1,8,9,39,-66,-23,54,22,-10,-20,-35,9,26,-4,5,-22,14,-2,-2,-3,-3,7,1,3,-2,3,-3,1,-1,0,-9,8,0,6,-12,-5,-2,7,8,-4,-8,3,3,4,-9,-15,9,4,1,-4,-6,5,3,1,-9,4,0,9,1,-13,8,36,-56,-11,24,33,0,-5,-39,14,5,-2,11,-22,27,-1,3,-6,-10,6,-3,16,4,-10,4,2,5,-4,-1,7,5,-9,-15,-4,7,5,-13,-2,-6,7,9,-16,-10,10,27,-5,-3,-9,-2,3,9,-3,-9,0,1,-7,-6,6,-7,8,12,-11,-6,2,2,2,-10,-6,0,6,4,-10,-2,-3,13,8,-14,-11,6,6,4,3,-9,-3,-5,10,12,15,-15,0,10,2,21,-5,-15,-10,9,14,4,-5,-12,-3,-2,-3,6,4,-1,-5,-5,-2,-3,5,4,-2,-10,7,6,8,-11,-4,0,-5,3,5,-3,-15,-1,6,6,-8,1,-7,5,-2,8,0
-3,-1,5,2,1,-1,0,-6,-6,3,10,1,0,-4,-4,1,10,2,-4,2,1,-4,-2,-7,3,3,4,3,-4,-4,-3,5,10,-5,0,-15,2,5,7,4,-5,0,-6,3,4,3,-6,4,2,-3,0,4,-1,3,-8,-7,-1,-1,1,0,2,2,-1,-1,4,-9,-1,4,6,5,2,-1,4,0,-1,-11,-3,5,8,-3,-4,-1,-1,3,0,1,9,-7,-13,-2,5,7,3,-7,-8,-1,0,14,5,-3,-10,-6,7,3,-2,-6,-2,4,-2,2,-5,-2,-7,3,0,3,-1,2,-1,-1,-3,5,5,1,-7,-6,1,5,3,0,-6,8,-13,-12,7,4,11,-15,-2,-12,12,4,-7,8,-6,-4,-1,2,0,2,-6,-4,0,-7,-1,4,6,-10,-2,-11,6,10,3,-4,-4,-10,4,7,10,-2,1,-9,-9,5,7,17,2,-12,-9,6,8,-1,3,-3,2,-15,-5,7,13,2,-4,-13,-10,6,4,10,-3,-8,-6,-5,7,11,6,1,1,-4,1,6,7,2,-5,-2,-2,-1,5,14,0,-7,-5,-5,3,5,0,2,1,2,0,-4,4,4,1,-3,-2,3,-2,-1,8,-1,-3,-6,-3,1,1,-3,10,0,-5,-10,-5,-2,8,-4,0,3,-2,0,-3,6,-2,0,10,-5,-2,-5,-4,8,2,-1,-5,-3,7,6,6,-8,-2,-6,4,3,7,1,-13,1,10,12,1,-9,-3,-2,1,2,1,-10,4,1,2,-5,-1,-2,3,1,3,1,-7,-5,2,5,-1,-1,3,1,-5,1,-3,-1,-3,-1,3,-2,8,0,-9,-3,1,0,4,1,-7,-1,-7,-1,4,7,-1,0,-5,-5,-6,6,5,-1,-1,-3,-5,3,3,-5,-2,-2,7,3,-7,-3,-4,-7,12,12,3,-1,-14,-14,4,12,9,2,-8,-10,-10,3,11,13,-6,-12,-14,-10,-1,16,8,2,-8,-13,1,1,-2,8,-2,-6,-3,-3,-2,-1,5,13,3,-7,-20,2,9,3,8,-8,-1,-1,1,9,-7,-1,-1,-3,3,1,-3,-3,-6,-2,-7,2,-4,4,2,-3,1,3,-4,-3,3,-4,0,6,-3,0,3,1,-5,-8,-13,-6,3,1,7,-3,-9,-3,-5,6,9,1,-8,-8,-1,5,1,0,7,1,-1,-9,-7,6,10,-1,-8,3,5,-10,5,1,0,3,-11,1,-4,-2,-6,1,-6,-3,9,-4,-8,0,-4,0,5,3,-4,-14,-9,7,18,14,-10,-12,-8,5,13,4,-9,-2,-2,-2
-8,-4,13,5,-12,-11,-3,-2,0,-5,3,7,-2,2,-8,1,5,1,-6,7,-5,-2,3,0,0,4,2,3,7,-10,-3,-8,-1,1,-2,-7,-6,-1,-9,-6,5,11,4,-8,-11,6,9,-6,-11,1,23,-21,-19,8,-5,5,16,9,-19,-6,-13,14,6,6,2,-17,-11,13,8,-1,-16,-18,-3,0,1,11,-4,-3,-4,14,3,-1,-9,-4,2,1,8,-4,-11,-18,-2,12,17,9,-15,-15,3,3,3,-2,0,-4,-2,-15,-18,7,9,6,5,-5,-10,-8,0,0,10,11,-2,-18,-12,10,6,7,3,-11,-18,-5,8,13,9,-15,-17,-4,10,11,7,6,-13,-15,-2,-2,10,12,1,-5,-7,-5,-15,-1,19,24,7,-11,-39,-22,20,37,27,-3,-36,-36,-18,21,39,30,-11,-30,-37,-6,28,43,18,-13,-33,-37,3,39,37,10,-29,-38,-15,18,27,25,1,-28,-33,4,18,45,12,-23,-40,-13,9,41,33,-9,-23,-16,-17,4,26,25,10,-33,-32,14,30,19,-4,-25,-11,-3,14,22,18,-7,-35,-13,23,22,22,-3,-20,-23,-13,20,34,10,-7,-16,-17,-6,18,25,18,-21,-20,-9,0,22,4,-2,-5,-20,-11,10,11,0,5,-9,-3,-12,-4,10,14,1,0,-9,-22,-4,21,27,9,-9,-20,-17,2,16,15,7,4,-26,-12,-1,4,5,7,-1,13,7,-20,-25,-9,30,54,15,-38,-49,-21,28,54,31,12,-37,-44,-22,31,37,35,-8,-38,-34,-5,25,27,5,-12,-4,-11,-3,0,11,7,6,0,0,-5,-7,-8,3,9,4,5,-1,-5,-2,-5,1,-4,0,5,9,9,-11,-25,-25,15,45,24,-22,-33,-27,5,38,41,-7,-45,-39,6,39,50,1,-43,-53,14,36,54,13,-41,-58,-17,59,55,33,-42,-59,-43,28,61,51,-26,-79,-53,16,68,68,-24,-57,-73,-7,56,74,13,-39,-47,-23,24,24,13,-15,-24,6,38,2,-26,-46,-38,41,81,51,-34,-98,-62,7,115,94,-15,-100,-78,-28,60,104,46,-30,-82,-55,-8,56,69,45,-50,-61,-28,29,52,13,-15,-25,-12,21,22,-13,-19,7,-4,3,22,10,-9,-23,-24,3,33,22,-9,-19,-11,-19,21,30,19,-8,-27,-37,-9,29,60,25,-42,-76,-12,36,66,21,-35,-60,-13,25,33,22,-9,-22,-35,-10,26,31,28,-56,-29,36,9,-13,-20,13,28,-16,-33,-10,22,19,23,15,-25,-52,-33,55,54,25
-30,-49,-43,13,49,49,-7,-46,-54,-14,52,33,5,-27,-42,-8,33,33,6,-5,-25,-14,4,29,10,26,-3,-38,-12,12,5,12,13,8,4,-37,-7,9,9,17,16,-4,-55,-50,27,35,44,5,-38,-23,-5,-8,-14,41,49,10,-45,-68,-62,52,74,51,1,-58,-72,-16,56,65,13,-13,-68,-53,30,81,48,-37,-71,-16,22,52,13,-13,-18,-28,2,41,9,-5,-6,-24,-16,7,17,22,5,-21,-33,-27,27,44,18,-19,-32,-40,4,21,36,1,-14,-33,-15,5,13,26,0,2,-15,-11,-29,-1,32,26,-11,-33,-33,14,31,15,-1,-25,-45,11,48,23,-31,-39,8,11,21,10,-3,-15,-10,5,22,-1,-20,-7,20,10,3,-2,-13,-28,24,37,5,-28,-18,-7,17,26,6,-18,-31,-19,-8,55,36,-36,-66,-23,38,39,18,0,-22,-25,-22,-3,40,27,16,-24,-34,-30,0,39,26,1,-21,-26,-2,7,16,4,-4,-7,-2,-8,-5,-1,1,7,6,3,-9,-6,-13,7,11,8,-9,-16,-7,10,8,10,-19,-12,6,8,16,17,-20,-27,-37,19,36,29,-14,-8,-42,-1,28,19,3,-13,-5,2,-1,0,-1,8,11,0,-8,-23,-8,15,9,-6,-3,-2,-8,1,4,1,2,3,-7,-5,-11,5,16,-3,-23,5,-22,7,20,-8,6,-1,-3,-20,-10,9,1,17,-1,-4,-5,-4,-7,-9,8,19,15,-18,-20,-7,5,20,22,2,-27,-10,-1,2,18,1,-3,-15,-4,-2,0,45,-37,18,-33,-26,18,27,12,-9,-31,-6,-3,24,19,-6,-14,-16,13,11,14,-12,-14,-2,13,-1,1,-10,-3,-4,9,5,-11,-10,-1,9,14,-1,-4,-6,-8,-4,7,14,7,-25,4,-41,10,10,34,8,-4,-8,-33,14,14,12,8,-18,-23,23,3,11,-5,2,-6,-6,-8,0,1,13,-4,-6,-10,-11,1,5,22,12,-16,-22,-2,14,15,10,0,-24,30,-23,7,32,-43,16,31,-8,-15,-6,7,-8,20,0,9,-18,-4,4,12,7,-7,-4,-16,5,18,12,-14,-25,-8,0,17,12,-7,-12,-9,10,4,4,-4,-2,-7,4,-34,-5,4,-14,-18,16,-4,-12,13,-16,-3,-2,-1,-4,-1,3,0,5,-4,-9,0,4,3,11,1,-7,4,-9,6,13,6,-4,-6,-20,2,7,16,-1,-12,-9,1,5,12,1,-11,-7,-7,-2,15,-51,-1,5,-10,-16,2,25,1,-19,-9,-3,-17,27,-1,7
-2,-7,-7,2,1,11,3,0,-13,-12,4,9,7,3,-4,-18,-2,9,12,-6,-11,-8,-3,11,12,14,-17,-27,-15,14,24,27,-42,-14,-16,-36,36,18,23,-13,-36,-18,7,25,34,-28,-6,-17,15,-4,-9,0,17,6,3,-36,-9,35,22,-17,-21,-11,8,19,-2,-17,-10,5,0,10,7,0,-14,-17,9,18,11,-3,-18,0,-18,14,22,-17,1,-13,1,17,0,-1,-29,6,8,-20,1,19,11,-5,-26,-23,16,23,10,-5,1,-22,-4,2,33,9,-12,-16,-6,9,10,3,-10,6,4,-4,-6,1,6,-1,5,16,-11,-19,8,11,3,-2,-5,-1,-8,0,-18,15,30,6,-10,-11,-18,7,33,-12,-24,13,3,-15,-5,29,15,-16,-31,-9,52,17,-21,-24,-11,19,25,2,-10,3,-21,-8,13,18,21,-3,-45,-19,17,51,18,6,-49,-44,6,38,58,2,-47,1,-9,-34,13,55,30,-49,-72,7,67,51,-49,-46,11,49,0,-16,-30,23,20,1,-12,-2,-4,0,1,18,17,-18,-17,-1,6,16,4,-1,-8,-11,-4,7,-5,14,7,1,-25,-16,-4,3,14,6,2,4,-44,-42,0,51,31,-9,-7,-42,-12,36,35,10,-48,-23,17,-6,-13,19,31,18,-31,-42,-11,8,49,14,-9,-36,-34,-10,26,51,26,-31,-52,-17,-5,24,30,9,-16,-21,-18,-4,11,26,5,-5,-14,4,-8,7,36,4,-18,-9,-3,-4,-20,21,51,10,-58,-67,-4,60,42,21,-31,-36,-31,-6,7,45,54,-9,-61,-57,1,43,63,35,-29,-75,-39,34,55,38,3,-30,-41,-4,35,33,23,-19,-29,-19,14,30,16,-8,-19,-7,5,-5,3,6,-1,4,0,-4,11,9,-9,-1,0,3,6,4,-1,-6,-1,-3,11,13,3,-4,-4,-14,2,3,22,13,-12,-4,-4,7,1,-4,-12,23,23,-1,-27,-21,2,38,29,-29,-41,-7,12,16,4,-1,-1,-15,-10,8,14,11,8,-17,-18,3,19,12,6,-14,-16,-4,11,19,6,-3,-35,-17,9,29,11,-14,-7,4,-8,-22,4,41,13,-27,-19,-11,1,29,-14,-1,10,-2,-1,-11,1,18,13,-14,-13,2,12,19,-12,-14,-8,14,15,1,-5,-1,3,-8,-2,14,20,3,-12,-29,-5,15,19,15,-2,-30,-13,2,16,43,0,-42,-19,38,0,-22,1,16,9,0,-12,-28,-10,15,43,43,-30,-48,-24,2,28,65,18,-57,-72,-6,37,47,24,-23
-47,-24,11,36,34,2,-32,-31,-4,28,23,2,-17,-13,6,0,11,14,8,-11,-20,-14,8,21,17,1,-29,-32,16,21,17,-9,-13,-25,1,12,16,23,-12,-22,-24,11,18,17,-7,-23,-1,35,-16,-11,-9,-14,27,30,-11,-36,2,7,-10,17,8,-1,-7,-18,5,16,20,3,3,-5,-10,6,4,-10,11,-9,-1,15,12,-15,-10,0,5,-4,-5,1,10,-11,1,3,-14,1,15,3,-7,-1,-5,10,1,-1,6,6,4,-26,-11,13,7,3,-12,-26,-8,14,19,-3,-2,-2,-17,-6,9,-11,12,7,-4,-8,-33,-16,20,17,0,-3,-6,-13,-13,21,33,9,-38,-18,6,11,4,-11,-1,-5,-16,-1,21,16,-16,-16,-17,-11,-3,-6,2,4,-1,-34,-20,-4,2,-14,1,20,-4,-2,-10,-8,12,5,11,-15,-6,0,11,-17,-13,-11,3,11,-5,-9,2,-4,-7,4,-4,-2,-3,3,3,6,-13,-4,14,12,2,-3,-3,-13,7,12,11,-3,0,-5,2,7,9,3,-13,-10,-1,11,4,-1,-1,-3,-9,-6,13,21,-8,-30,-5,12,9,-2,3,-3,-5,4,1,0,-4,-3,5,6,-9,-8,-7,-1,7,5,-8,-15,3,12,-4,-14,11,4,-8,-9,-17,2,13,0,-9,-1,-12,5,9,-2,-1,9,2,-13,-2,5,-1,0,4,-4,-1,-7,-11,14,9,12,-6,-17,-7,-4,13,10,-9,-9,-19,4,10,2,8,-6,-7,-7,-3,2,0,-5,2,-4,1,14,-7,-7,-4,7,7,7,0,-7,-6,0,5,3,-2,-3,-2,-4,-6,-1,19,13,-1,-12,-26,-17,16,28,1,-22,-27,1,8,25,23,-15,-25,-12,3,37,17,-13,-28,-16,8,25,19,-11,-21,-29,-7,20,20,-3,-23,-25,3,22,19,7,-13,-11,-7,21,19,3,-19,-16,-13,14,8,6,-6,-9,-11,3,11,-1,3,-13,-8,-8,7,9,8,-8,-20,-12,16,11,5,-3,-5,-14,-1,11,3,-11,-6,4,11,5,-1,-1,-4,-15,-3,0,9,2,-10,-12,-5,4,7,12,-3,-9,1,13,3,2,-8,-17,-14,11,10,6,-4,-11,-12,-2,15,10,-6,-12,3,-2,-7,14,-5,-3,-7,-2,0,8,1,-17,4,-7,24,8,-23,-4,-9,12,20,-16,-9,-1,-1,-4,15,1,-1,0,-15,-3,22,7,0,-17,-5,5,0,9,-3,-2,-9,12,3,-12,3,3,5,10,-5,-8,-9,1,4,13,3,-12,-21,-3,15,16
9,1,-19,3,12,5,0,-11,-10,9,8,10,5,-3,-8,-1,4,7,-9,2,-1,-5,-11,15,5,5,-2,-16,-1,5,7,-9,2,-4,1,-5,4,-5,7,15,-2,-11,-12,14,-5,-2,11,-9,5,-10,7,-7,17,-9,-6,8,4,12,-3,-10,-4,9,5,13,9,-12,-6,-7,10,2,5,-12,1,10,3,-11,-1,1,1,8,0,7,-7,0,9,-7,3,-10,-1,1,-4,1,1,9,-3,-2,-3,3,9,-4,-1,-17,-9,-1,10,8,0,-6,-17,2,9,9,4,-7,-10,-8,-6,11,1,3,-13,-8,-1,11,5,4,2,5,-13,2,-10,11,10,-1,-16,-8,-10,17,12,4,-4,-10,-7,-3,2,4,5,-8,-11,-8,4,9,7,1,-10,-3,-1,11,-2,2,-1,-13,6,-4,18,-11,-4,-14,7,3,7,-1,-5,0,5,10,-7,-2,1,-8,-2,13,8,2,-4,-6,-4,-1,1,2,2,-3,-2,3,-4,8,4,-4,-6,-8,-3,9,-1,-4,-9,-4,9,3,10,-13,0,7,-1,-3,3,0,-11,-8,-12,3,11,2,-6,-10,4,-4,-1,10,4,1,0,-9,12,8,-2,-11,2,-4,4,-1,-6,2,3,3,1,2,2,-7,1,-3,1,1,16,-19,7,0,-8,-9,11,-19,0,4,10,-2,-3,-3,2,9,-5,-4,-5,-1,-10,-1,4,6,9,-8,-10,-12,7,7,0,-5,-1,3,-7,0,-1,-6,-2,-4,6,1,-1,8,-21,5,6,4,4,10,-19,-8,2,6,0,-12,-2,-9,6,5,10,-25,4,3,10,3,-2,-13,1,6,8,5,-2,-1,7,-9,-4,-5,-4,9,5,0,9,-5,1,3,8,-6,9,-8,3,8,0,3,-8,-9,-2,13,-2,-17,3,11,0,0,-10,-8,4,12,0,-16,3,2,1,0,3,-4,2,-3,0,5,-9,2,2,-1,-6,3,-1,2,5,-9,1,-5,-6,8,-5,1,-6,0,4,3,-12,-7,12,8,4,-7,-4,-3,0,-4,-3,-10,-3,-13,11,14,-3,-3,-9,0,11,-2,-5,-5,-3,10,8,0,-7,-10,-5,4,6,2,6,4,-11,5,15,3,0,-3,-15,-21,-8,7,18,10,-4,-16,-7,8,9,14,-3,-20,-10,-6,18,0,4,-8,-6,-20,-6,18,9,5,0,-21,-6,5,26,5,-7,-1,-9,1,7,19,-3,-12,-12,-17,34,-1,11,-27,6,-8,14,2,0,-12,-21,17,2,27,6,-12,-23,-4,25,19,-8,-22,-26,-1
