activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin,max_squared
FOL,0,2,0,H,9.49,9.37,9.439439999999976,0.0144535188939177,9.44,9.49,0.120000000000001,0.08541,0.0102201812218971,928.5549633569428,1.0053562499470334,0.0090482062495233,1.0053562499363828,90.0601
FOL,0,2,0,H,9.6,8.99,9.43643999999998,0.0281017047814406,9.44,9.6,0.6099999999999994,0.0863999999999999,0.0198709060138591,483.1183838977647,1.0173328077113848,0.0091559952694024,1.017332807700604,92.16
FOL,0,2,0,H,9.48,9.11,9.43911999999997,0.0214696878177113,9.44,9.48,0.370000000000001,0.08532,0.0151813618458618,624.4499074754644,1.0043309122036832,0.0090389782098331,1.004330912193043,89.8704
FOL,0,2,0,H,9.71,9.39,9.439259999999972,0.0205157058951612,9.44,9.71,0.3200000000000003,0.08739,0.0145067947592973,669.3415162420273,1.028682333149,0.0092581409983409,1.028682333138102,94.28410000000002
FOL,0,2,0,H,9.49,9.33,9.440759999999967,0.0150690594632251,9.44,9.49,0.1600000000000001,0.08541,0.0106554341325498,890.6253731145779,1.005215681788334,0.009046941136095,1.0052156817776865,90.0601
FOL,0,2,0,H,9.59,9.37,9.439139999999975,0.0179918819368976,9.44,9.59,0.2200000000000006,0.08631,0.012722181723888,753.8015261952384,1.0159823882260486,0.0091438414940344,1.015982388215285,91.96809999999999
SLB,1,2,AD,H,9.67,9.35,9.467579999999964,0.0214864360438799,9.47,9.67,0.3200000000000003,0.08703,0.0151932046301585,636.4687526688762,1.0213803316158974,0.009192422984543,1.021380331605109,93.5089
SLB,1,2,AD,H,9.59,9.38,9.468119999999969,0.0166439069715785,9.47,9.59,0.209999999999999,0.08631,0.0117690194850412,814.8512297213172,1.0128726716602696,0.0091158540449424,1.012872671649572,91.96809999999999
SLB,1,2,AD,H,9.76,9.33,9.468739999999972,0.0217798329250821,9.47,9.76,0.4299999999999997,0.0878399999999999,0.0154006675544356,633.7387626544132,1.0307601644991866,0.0092768414804926,1.0307601644883009,95.2576
SLB,1,2,AD,H,9.69,9.32,9.468759999999966,0.0202108722898701,9.47,9.69,0.3699999999999992,0.08721,0.0142912448498624,678.0375049058986,1.0233652558518789,0.0092102873026669,1.0233652558410709,93.89609999999999
SLB,1,2,AD,H,9.6,9.4,9.469059999999963,0.0165609459228548,9.47,9.6,0.1999999999999993,0.0863999999999999,0.0117103571649143,819.7871221863954,1.0138281941396543,0.0091244537472568,1.0138281941289475,92.16
SLB,1,2,AD,H,9.67,9.37,9.468539999999964,0.0193912465014956,9.47,9.67,0.3000000000000007,0.08703,0.0137116818968675,705.2380643551206,1.0212767755113288,0.0091914909796019,1.0212767755005427,93.5089
SLB,1,2,AD,H,9.51,9.27,9.465959999999964,0.0187398175424163,9.47,9.51,0.2400000000000002,0.0855899999999999,0.0132510520624411,717.6788646808783,1.004652459972368,0.0090418721397513,1.0046524599617546,90.4401
SLB,1,2,AD,H,9.65,9.21,9.466299999999958,0.0217958739269726,9.47,9.65,0.4399999999999995,0.08685,0.0154120102556494,626.135062196879,1.0194056812059669,0.0091746511308537,1.019405681195198,93.1225
SLB,1,2,AD,H,9.61,9.29,9.468959999999974,0.0188687694596613,9.47,9.61,0.3200000000000003,0.0864899999999999,0.0133422348375721,720.2691390903983,1.0148949831871743,0.0091340548486845,1.0148949831764562,92.3521
SLB,1,2,AD,H,9.61,9.41,9.46999999999997,0.0181067863361461,9.47,9.61,0.1999999999999993,0.0864899999999999,0.0128034314037848,750.5800356894289,1.0147835269271417,0.0091330517423442,1.0147835269164256,92.3521
SLB,1,3,AD,H,9.6,9.42,9.468759999999962,0.017001190574837,9.47,9.6,0.1799999999999997,0.0863999999999999,0.012021657143712,798.5587914575714,1.0138603153950505,0.0091247428385554,1.013860315384343,92.16
SLB,1,3,AD,H,9.51,9.31,9.468259999999969,0.0168802335460485,9.47,9.51,0.1999999999999993,0.0855899999999999,0.0119361276084235,796.7408117594695,1.004408412950218,0.0090396757165519,1.0044084129396098,90.4401
SLB,1,3,AD,H,9.61,9.35,9.467999999999966,0.0210924104729431,9.47,9.61,0.2599999999999998,0.0864899999999999,0.0149145864769882,644.3356652782352,1.0149978876214654,0.0091349809885931,1.014997887610745,92.3521
SLB,1,3,AD,H,9.98,9.4,9.470999999999972,0.0383345676662241,9.47,9.98,0.5800000000000001,0.08982,0.0271066327506416,368.1755713373791,1.05374300496252,0.0094836870446626,1.053743004951394,99.60040000000001
SLB,1,3,AD,H,9.51,9.38,9.467779999999962,0.015288527664766,9.47,9.51,0.129999999999999,0.0855899999999999,0.0108106215861142,879.6903974712417,1.0044593347120483,0.0090401340124084,1.0044593347014392,90.4401
SLB,1,3,AD,H,9.71,9.32,9.467219999999966,0.021414686025135,9.47,9.71,0.3900000000000005,0.08739,0.0151424697053538,641.2428216096682,1.0256442757219155,0.0092307984814972,1.0256442757110822,94.28410000000002
SLB,1,3,AD,H,9.51,9.41,9.46837999999997,0.0138838439289878,9.47,9.51,0.0999999999999996,0.0855899999999999,0.009817360191123,968.6921753771514,1.004395683316473,0.0090395611498482,1.0043956833058656,90.4401
SLB,1,3,AD,H,9.59,9.17,9.466639999999977,0.0274703410841322,9.47,9.59,0.4199999999999999,0.08631,0.0194244644620973,493.7073049665198,1.0130310226226014,0.0091172792036034,1.0130310226119004,91.96809999999999
SLB,1,3,AD,H,9.58,9.21,9.467099999999965,0.021030324512432,9.47,9.58,0.3699999999999992,0.0862199999999999,0.0148706850732943,644.2204883488723,1.0119255104519902,0.0091073295940679,1.0119255104413012,91.7764
SLB,1,3,AD,H,9.59,9.31,9.46831999999997,0.0189286605013867,9.47,9.59,0.2799999999999993,0.08631,0.0133845841993085,716.495922263723,1.0128512766784423,0.0091156614901059,1.012851276667745,91.96809999999999
SFB,1,1,AW,H,9.95,9.09,9.467419999999963,0.0436274030925656,9.47,9.95,0.8599999999999994,0.0895499999999999,0.0308492325723121,322.5363864944356,1.0509727042848038,0.0094587543385632,1.050972704273703,99.00249999999998
SFB,1,1,AW,H,9.77,8.85,9.465459999999975,0.0422179239922148,9.47,9.77,0.92,0.08793,0.0298525803425133,327.27489174818305,1.0321738193389465,0.0092895643740505,1.032173819328042,95.45289999999999
SFB,1,1,AW,H,10.19,8.41,9.464239999999972,0.0647766503368128,9.47,10.19,1.7799999999999994,0.0917099999999999,0.0458040087157102,222.46961097326283,1.0766844458720437,0.0096901600128483,1.0766844458606672,103.83609999999999
SFB,1,1,AW,H,10.13,9.14,9.469419999999968,0.047158365353834,9.47,10.13,0.9900000000000002,0.09117,0.0333459999313687,303.7845624917262,1.0697592883196685,0.009627833594877,1.0697592883083715,102.61690000000002
SFB,1,1,AW,H,9.94,9.3,9.468199999999973,0.0375870399358912,9.47,9.94,0.6399999999999988,0.0894599999999999,0.0265780508233983,373.99281331982417,1.0498299571196243,0.0094484696140766,1.0498299571085363,98.80359999999999
SFB,1,1,AW,H,9.78,9.14,9.466379999999974,0.0354232298135114,9.47,9.78,0.6399999999999988,0.0880199999999999,0.0250480060126634,390.4502416302347,1.033129876468093,0.0092981688882128,1.0331298764571792,95.64839999999998
SFB,1,1,AW,H,9.67,9.29,9.465699999999966,0.0311777822850894,9.47,9.67,0.3800000000000008,0.08703,0.0220460212761445,438.6278992873718,1.0215831898327683,0.0091942487084949,1.0215831898219758,93.5089
SFB,1,1,AW,H,9.64,9.24,9.466039999999971,0.0251631629478308,9.47,9.64,0.4000000000000003,0.08676,0.0177930431565132,541.7847815690385,1.0183772728617275,0.0091653954557555,1.0183772728509697,92.92960000000001
SFB,1,1,AW,H,9.79,9.07,9.46889999999997,0.0388949306627808,9.47,9.79,0.7199999999999989,0.0881099999999999,0.0275028692254328,355.9628604475505,1.033911013950937,0.0093051991255584,1.0339110139400185,95.84409999999998
SFB,1,1,AW,H,9.87,8.31,9.465519999999977,0.0616403168171176,9.47,9.87,1.5599999999999987,0.0888299999999999,0.043586286015871,226.44737375435116,1.0427319365444292,0.0093845874288998,1.0427319365334131,97.41689999999998
MA,0,3,0,H,9.48,9.39,9.44099999999997,0.0135708635198114,9.44,9.48,0.0899999999999998,0.08532,0.0095960496214158,987.9065213296918,1.0041309183349254,0.0090371782650143,1.0041309183242897,89.8704
MA,0,3,0,H,9.48,9.4,9.44087999999998,0.0144652717975278,9.44,9.48,0.08,0.08532,0.0102284917797384,926.8228595323144,1.0041436815212164,0.0090372931336909,1.0041436815105804,89.8704
MA,0,3,0,H,9.48,9.41,9.440519999999973,0.0138893999460641,9.44,9.48,0.0700000000000002,0.08532,0.009821288888474,965.2500916784412,1.0041819730269126,0.0090376377572422,1.0041819730162755,89.8704
MA,0,3,0,H,9.48,9.4,9.440619999999976,0.0140787792101481,9.44,9.48,0.08,0.08532,0.0099552002503239,952.2661284178132,1.0041713362046163,0.0090375420258415,1.0041713361939797,89.8704
MA,0,3,0,H,9.48,9.4,9.44069999999997,0.0131322088705458,9.44,9.48,0.08,0.08532,0.009285873944321,1020.9055234696189,1.0041628269090248,0.0090374654421812,1.0041628268983884,89.8704
MA,0,3,0,H,9.48,9.39,9.439419999999986,0.0142080024869557,9.44,9.48,0.0899999999999998,0.08532,0.0100465749056417,943.6051678345056,1.004298992946602,0.0090386909365194,1.0042989929359627,89.8704
MA,0,3,0,H,9.49,9.4,9.439799999999972,0.0147646873310602,9.44,9.49,0.0899999999999998,0.08541,0.0104402105338917,908.985500741853,1.0053179092777418,0.0090478611834996,1.005317909267092,90.0601
MA,0,3,0,H,9.5,9.41,9.440199999999974,0.0135324148807598,9.44,9.5,0.0899999999999998,0.0854999999999999,0.009568862328015,992.80349892657,1.0063346115548426,0.0090570115039935,1.006334611544183,90.25
MA,0,3,0,H,9.48,9.4,9.441419999999972,0.0140633978225973,9.44,9.48,0.08,0.08532,0.0099443239668827,953.3076387666912,1.0040862497378602,0.0090367762476407,1.0040862497272254,89.8704
MA,0,3,0,H,9.48,9.4,9.439899999999987,0.0136734753393463,9.44,9.48,0.08,0.08532,0.0096686071348388,980.492832917034,1.0042479263551534,0.0090382313371963,1.0042479263445152,89.8704
MA,0,3,0,H,9.49,9.4,9.440459999999977,0.0139992985796233,9.44,9.49,0.0899999999999998,0.08541,0.0098989989575068,958.682796183476,1.005247625645363,0.0090472286308082,1.0052476256347147,90.0601
MA,0,3,0,H,9.48,9.4,9.441379999999963,0.0134408673019138,9.44,9.48,0.08,0.08532,0.0095041284142118,997.4612701806756,1.00409050371874,0.0090368145334686,1.004090503708105,89.8704
MA,0,3,0,H,9.48,9.39,9.439199999999971,0.0141761039728021,9.44,9.48,0.0899999999999998,0.08532,0.0100240192499739,945.728431240256,1.00432240020341,0.0090389016018306,1.0043224001927702,89.8704
MA,0,3,0,H,9.48,9.41,9.44065999999997,0.0127314012250934,9.44,9.48,0.0700000000000002,0.08532,0.0090024601402702,1053.0454844885733,1.004167081538794,0.0090375037338491,1.0041670815281574,89.8704
MA,0,3,0,H,9.48,9.41,9.441419999999969,0.0129661034886878,9.44,9.48,0.0700000000000002,0.08532,0.0091684197024177,1033.9840787938774,1.0040862497378609,0.0090367762476407,1.0040862497272258,89.8704
STC,0,3,AW,H,9.51,9.42,9.45605999999998,0.0147346741138885,9.46,9.51,0.0899999999999998,0.0855899999999999,0.0104189879845044,912.7565953760233,1.0057042785261536,0.0090513385067353,1.005704278515518,90.4401
STC,0,3,AW,H,9.5,9.41,9.45733999999997,0.014858194098333,9.46,9.5,0.0899999999999998,0.0854999999999999,0.0105063298031172,904.2168081551504,1.0045107821015242,0.0090405970389137,1.0045107820909027,90.25
STC,0,3,AW,H,9.51,9.42,9.454779999999962,0.0145800121230068,9.45,9.51,0.0899999999999998,0.0855899999999999,0.0103096254419601,922.4389434454414,1.00584043203544,0.0090525638883189,1.0058404320248016,90.4401
STC,0,3,AW,H,9.51,9.41,9.455039999999965,0.014554107464499,9.45,9.51,0.0999999999999996,0.0855899999999999,0.010291308082265,924.0807800116798,1.005812772870346,0.0090523149558331,1.005812772859708,90.4401
STC,0,3,AW,H,9.5,9.42,9.455959999999973,0.0141590733707205,9.46,9.5,0.08,0.0854999999999999,0.0100119767957543,948.863565487742,1.0046573801073635,0.0090419164209662,1.004657380096739,90.25
STC,0,3,AW,H,9.51,9.4,9.45503999999998,0.0150549561077681,9.46,9.51,0.1099999999999994,0.0855899999999999,0.0106454615542686,893.3384383119228,1.0058127728703443,0.009052314955833,1.0058127728597066,90.4401
STC,0,3,AW,H,9.51,9.42,9.456079999999965,0.0145965653302031,9.46,9.51,0.0899999999999998,0.0855899999999999,0.0103213303270191,921.3928533131792,1.0057021514200426,0.0090513193627803,1.0057021514094069,90.4401
STC,0,3,AW,H,9.49,9.41,9.455879999999963,0.0137040578809643,9.46,9.49,0.08,0.08541,0.0096902322574028,979.3366916205872,1.0036083368232294,0.009032475031409,1.0036083368126156,90.0601
STC,0,3,AW,H,9.5,9.41,9.45619999999997,0.0142817343439708,9.46,9.5,0.0899999999999998,0.0854999999999999,0.0100987112017265,940.7140980896452,1.004631881728393,0.0090416869355555,1.0046318817177688,90.25
STC,0,3,AW,H,9.5,9.42,9.457499999999971,0.0139836004721366,9.46,9.5,0.08,0.0854999999999999,0.0098878987192512,960.7703587723834,1.0044937879989455,0.0090404440919905,1.0044937879883244,90.25
STC,0,2,AW,H,9.5,9.4,9.450939999999967,0.0152111524322335,9.45,9.5,0.0999999999999996,0.0854999999999999,0.0107559090344945,883.2354354739487,1.0051910180363044,0.0090467191623267,1.0051910180256685,90.25
STC,0,2,AW,H,9.65,9.29,9.453079999999972,0.0190693702508378,9.45,9.65,0.3600000000000012,0.08685,0.0134840810173244,715.6587080425885,1.020831305775475,0.0091874817519792,1.020831305764676,93.1225
STC,0,2,AW,H,9.54,9.28,9.452059999999973,0.0193158640813822,9.45,9.54,0.2599999999999998,0.0858599999999999,0.013658378476423,698.4723711140277,1.0093037919776249,0.0090837341277986,1.0093037919669468,91.01159999999999
STC,0,2,AW,H,9.61,9.07,9.451019999999962,0.0244695139761391,9.45,9.61,0.5399999999999991,0.0864899999999999,0.0173025592648669,555.4091653662597,1.0168214647731184,0.009151393182958,1.0168214647623597,92.3521
STC,0,2,AW,H,9.5,9.4,9.451679999999978,0.0152854469931229,9.45,9.5,0.0999999999999996,0.0854999999999999,0.0108084432223047,878.942490107679,1.0051123186565798,0.0090460108679092,1.0051123186459456,90.25
STC,0,2,AW,H,9.49,9.41,9.452019999999967,0.0144685271037903,9.45,9.49,0.08,0.08541,0.0102307936288715,927.5917728629566,1.0040181887046402,0.0090361636983417,1.0040181886940178,90.0601
STC,0,2,AW,H,9.5,9.38,9.452819999999972,0.0143058349573754,9.45,9.5,0.1199999999999992,0.0854999999999999,0.0101157529088957,939.1293051104212,1.0049911031840264,0.0090449199286562,1.004991103173395,90.25
STC,0,2,AW,H,9.52,9.34,9.452139999999972,0.0166786316437238,9.45,9.52,0.1799999999999997,0.0856799999999999,0.0117935735361896,807.2192852138519,1.007179326586363,0.0090646139392772,1.0071793265757076,90.6304
STC,0,2,AW,H,9.49,9.4,9.45323999999997,0.0141811356815471,9.45,9.49,0.0899999999999998,0.08541,0.0100275772053484,946.3901205306364,1.0038886138509155,0.0090349975246582,1.003888613840296,90.0601
STC,0,2,AW,H,9.51,9.34,9.452919999999969,0.0159744786436328,9.45,9.51,0.1699999999999999,0.0855899999999999,0.0112956621748324,841.9161137085822,1.0060383458233046,0.0090543451124097,1.006038345812662,90.4401
LSF,1,2,AD,H,12.34,8.38,9.482059999999954,0.1449412720541991,9.48,12.34,3.959999999999999,0.1110599999999999,0.1024889563433284,120.4032165052218,1.301404968962447,0.011712644720662,1.301404968948722,152.2756
LSF,1,2,AD,H,11.11,7.7,9.478839999999966,0.1301912205481445,9.48,11.11,3.4099999999999993,0.0999899999999999,0.0920590949005464,120.68335031973096,1.1720843478737946,0.0105487591308641,1.1720843478614291,123.43209999999999
LSF,1,2,AD,H,11.55,6.37,9.477939999999965,0.1979614454072698,9.48,11.55,5.180000000000001,0.10395,0.1399798804609709,82.51185786103281,1.218619235825511,0.0109675731224295,1.2186192358126535,133.4025
LSF,1,2,AD,H,11.83,8.08,9.483499999999964,0.1748837289094515,9.48,11.83,3.75,0.10647,0.123661470631063,95.66439683783264,1.2474297464016495,0.0112268677176148,1.247429746388496,139.9489
LSF,1,2,AD,H,11.21,8.41,9.477199999999964,0.1111867122004238,9.48,11.21,2.8000000000000007,0.10089,0.0786208781747567,142.5829914425868,1.1828388131515686,0.0106455493183641,1.1828388131390877,125.66410000000002
LSF,1,2,AD,H,10.27,8.41,9.474659999999966,0.0867336720064326,9.48,10.27,1.8599999999999992,0.0924299999999999,0.0613299676329583,167.45484135036395,1.083943909332898,0.009755495183996,1.0839439093214576,105.4729
LSF,1,2,AD,H,9.99,8.95,9.476459999999957,0.0499144398206091,9.48,9.99,1.040000000000001,0.0899099999999999,0.0352948388762805,283.04421604014334,1.0541911220012588,0.0094877200980113,1.0541911219901343,99.8001
LSF,1,2,AD,H,10.17,8.54,9.477299999999962,0.077120718425212,9.48,10.17,1.6300000000000008,0.0915299999999999,0.0545325829684457,186.4940086532243,1.073090437149825,0.0096578139343484,1.0730904371385026,103.4289
LSF,1,2,AD,H,18.05,6.15,9.485239999999957,0.4569329467609785,9.48,18.05,11.9,0.1624499999999999,0.3231003852022396,55.864990655154706,1.9029565936128223,0.0171266093425154,1.90295659359276,325.8025
LSF,1,2,AD,H,10.61,7.41,9.475199999999967,0.1248010842150118,9.48,10.61,3.1999999999999993,0.0954899999999999,0.0882476929478682,120.22977196999116,1.1197652819993285,0.0100778875379939,1.1197652819875106,112.57209999999999
LSF,1,3,AD,H,10.13,9.01,9.479799999999951,0.0552273493863364,9.48,10.13,1.120000000000001,0.09117,0.0390516332580372,259.4001621664606,1.0685879448933575,0.0096172915040402,1.0685879448820854,102.61690000000002
LSF,1,3,AD,H,9.81,9.14,9.47817999999996,0.044335300130656,9.48,9.81,0.6699999999999999,0.08829,0.0313497913683277,312.9207427488947,1.0350088308092946,0.0093150794772836,1.0350088307983747,96.23610000000001
LSF,1,3,AD,H,10.68,7.75,9.476779999999968,0.1246519466981212,9.48,10.68,2.9299999999999997,0.09612,0.0881422367983456,121.16778956306744,1.1269650661933732,0.0101426855957403,1.1269650661814814,114.0624
LSF,1,3,AD,H,10.43,8.67,9.480799999999972,0.0688886877695112,9.48,10.43,1.7599999999999998,0.09387,0.0487116582688641,214.1171204320654,1.100118133490848,0.0099010632014176,1.1001181334792445,108.7849
LSF,1,3,AD,H,10.32,7.7,9.477019999999955,0.1028497727343284,9.48,10.32,2.62,0.0928799999999999,0.0727257717439388,141.9029286665506,1.0889499019734104,0.0098005491177606,1.08894990196192,106.50240000000001
LSF,1,3,AD,H,10.48,8.55,9.48111999999996,0.0740548028668992,9.48,10.48,1.9299999999999995,0.09432,0.0523646532866174,200.13500218626152,1.1053546416457174,0.0099481917748114,1.105354641634059,109.83040000000001
LSF,1,3,AD,H,12.01,8.25,9.48579999999997,0.1409784019615744,9.48,12.01,3.76,0.1080899999999999,0.0996867840278721,120.47735431651635,1.2661030171414154,0.0113949271542727,1.266103017128068,144.24009999999998
LSF,1,3,AD,H,10.39,6.48,9.475899999999962,0.1578023865040473,9.48,10.39,3.91,0.09351,0.1115831375844324,93.11442772558824,1.0964657710613284,0.0098681919395519,1.0964657710497574,107.95210000000002
LSF,1,3,AD,H,9.83,8.42,9.477879999999963,0.0613402874277863,9.48,9.83,1.41,0.08847,0.0433741332001196,226.6327710722501,1.0371517681169249,0.0093343659130523,1.037151768105982,96.6289
LSF,1,3,AD,H,10.54,8.87,9.481439999999967,0.0742006595371732,9.48,10.54,1.67,0.0948599999999999,0.0524677895272494,200.88515439603168,1.1116454884490157,0.0100048093960411,1.1116454884372913,111.09159999999999
MA,0,2,0,H,9.63,9.29,9.42546,0.0190345219549138,9.43,9.63,0.3400000000000016,0.08667,0.0134594395509638,715.4829860141098,1.0217007976268533,0.0091953071786416,1.0217007976160133,92.73690000000002
MA,0,2,0,H,9.49,9.38,9.426939999999991,0.0150894593530427,9.43,9.49,0.1099999999999994,0.08541,0.0106698590329752,889.4213101289427,1.0066893392765848,0.0090602040534892,1.0066893392659058,90.0601
MA,0,2,0,H,9.47,9.38,9.427999999999988,0.0138123699315594,9.43,9.47,0.0899999999999998,0.08523,0.0097668204428628,969.6093068773754,1.0044548154433617,0.0090400933389902,1.0044548154327075,89.68090000000001
MA,0,2,0,H,9.47,9.38,9.428019999999988,0.0144463488116537,9.43,9.47,0.0899999999999998,0.08523,0.0102151112081065,927.0579445561738,1.0044526846570132,0.0090400741619131,1.0044526846463593,89.68090000000001
MA,0,2,0,H,9.47,9.39,9.427299999999992,0.0140892517199477,9.43,9.47,0.08,0.08523,0.0099626054330192,950.5545576073292,1.0045293986613355,0.009040764587952,1.00452939865068,89.68090000000001
MA,0,2,0,H,9.48,9.39,9.426899999999993,0.014484806496411,9.43,9.48,0.0899999999999998,0.08532,0.0102423048977871,925.5729149449676,1.0056328167266029,0.0090506953505394,1.0056328167159347,89.8704
MA,0,2,0,H,9.47,9.39,9.426819999999992,0.0135519338036913,9.43,9.47,0.08,0.08523,0.0095826642907813,988.2429053796916,1.0045805478411605,0.0090412249305704,1.004580547830504,89.68090000000001
MA,0,2,0,H,9.47,9.38,9.426459999999992,0.0141869990443279,9.43,9.47,0.0899999999999998,0.08523,0.0100317232289313,944.0053103427592,1.00461891314449,0.0090415702183004,1.0046189131338326,89.68090000000001
MA,0,2,0,H,9.46,9.38,9.426839999999984,0.0141709573446581,9.43,9.46,0.08,0.08514,0.0100203800343131,944.0759699338568,1.00351761565912,0.009031658540932,1.0035176156484746,89.49160000000002
MA,0,2,0,H,9.47,9.38,9.427719999999988,0.0140853965792086,9.43,9.47,0.0899999999999998,0.08523,0.0099598794368601,950.8147222096666,1.004484647401494,0.0090403618266134,1.004484647390839,89.68090000000001
MA,0,2,0,H,9.47,9.39,9.427159999999994,0.0136347428441039,9.43,9.47,0.08,0.08523,0.0096412191248006,982.2409259052904,1.0045443166340666,0.0090408988497065,1.0045443166234107,89.68090000000001
MA,0,2,0,H,9.48,9.38,9.42757999999999,0.0147233540441236,9.43,9.48,0.0999999999999996,0.08532,0.0104109834864101,910.5767973193472,1.0055602816417373,0.0090500425347756,1.0055602816310711,89.8704
MA,0,2,0,H,9.47,9.39,9.426259999999996,0.0137181914826665,9.43,9.47,0.08,0.08523,0.009700226223009,976.2658913600436,1.0046402284681308,0.0090417620562131,1.004640228457473,89.68090000000001
MA,0,2,0,H,9.47,9.39,9.427499999999986,0.0141828172310444,9.43,9.47,0.08,0.08523,0.0100287662404009,944.2836509490112,1.0045080880403092,0.0090405727923627,1.0045080880296542,89.68090000000001
MA,0,2,0,H,9.47,9.38,9.426799999999991,0.0142325377308656,9.43,9.47,0.0899999999999998,0.08523,0.0100639239429884,940.9848537853586,1.004582679170027,0.0090412441125302,1.0045826791593702,89.68090000000001
PUF,0,1,AD,H,9.75,9.11,9.451699999999978,0.0341884146369905,9.45,9.75,0.6400000000000006,0.08775,0.0241748598278334,403.31154221520865,1.031560460023067,0.0092840441402076,1.031560460012153,95.0625
PUF,0,1,AD,H,9.74,9.3,9.451879999999964,0.0326649598070838,9.45,9.74,0.4399999999999995,0.08766,0.023097614586775,421.6885671638498,1.0304828245809337,0.0092743454212284,1.0304828245700313,94.86760000000001
PUF,0,1,AD,H,9.64,9.22,9.451339999999966,0.0313299782168795,9.45,9.64,0.4199999999999999,0.08676,0.0221536400515823,435.1429371224907,1.0199611906883082,0.0091796507161947,1.0199611906775166,92.92960000000001
PUF,0,1,AD,H,9.74,9.26,9.44983999999997,0.0368713084494374,9.45,9.74,0.4800000000000004,0.08766,0.026071952235818,373.5815374277588,1.030705281782552,0.0092763475360429,1.0307052817716449,94.86760000000001
PUF,0,1,AD,H,9.6,9.32,9.450639999999977,0.0260873820650141,9.45,9.6,0.2799999999999993,0.0863999999999999,0.0184465647615758,520.4221015718214,1.0158042206665394,0.0091422379859988,1.015804220655791,92.16
PUF,0,1,AD,H,9.73,9.25,9.45175999999998,0.0333094797750697,9.45,9.73,0.4800000000000004,0.08757,0.0235533590267479,413.1045592669092,1.0294379036285328,0.0092649411326567,1.029437903617641,94.67290000000001
PUF,0,1,AD,H,9.56,9.31,9.452939999999968,0.0205328906683498,9.45,9.56,0.25,0.0860399999999999,0.0145189462289521,658.4499900506873,1.0113255770162546,0.0091019301931462,1.011325577005556,91.3936
PUF,0,1,AD,H,9.58,9.34,9.451319999999972,0.0234212448306841,9.45,9.58,0.2400000000000002,0.0862199999999999,0.0165613210436071,578.4562701716361,1.0136150294350448,0.0091225352649154,1.0136150294243202,91.7764
PUF,0,1,AD,H,9.62,9.32,9.449859999999967,0.0246616462059446,9.45,9.62,0.2999999999999989,0.0865799999999999,0.0174384172674469,551.6555689923813,1.0180044995375626,0.009162040495838,1.0180044995267898,92.54439999999998
PUF,0,1,AD,H,9.65,9.29,9.449839999999975,0.0292863411774008,9.45,9.65,0.3600000000000012,0.08685,0.0207085704426829,465.9906402863102,1.0211813110063264,0.0091906317990569,1.02118131099552,93.1225
SC,0,1,AW,H,9.56,9.26,9.439699999999975,0.0179765489631701,9.44,9.56,0.3000000000000007,0.0860399999999999,0.0127113396741896,752.0843785971344,1.0127440490693589,0.0091146964416242,1.01274404905863,91.3936
SC,0,1,AW,H,9.49,9.35,9.439499999999974,0.0166042585744023,9.44,9.49,0.1400000000000005,0.08541,0.0117409838345347,808.2797944143541,1.0053498596323986,0.0090481487366915,1.005349859621748,90.0601
SC,0,1,AW,H,9.49,9.38,9.440759999999967,0.0158216006172633,9.44,9.49,0.1099999999999994,0.08541,0.0111875610856921,848.2635247584777,1.005215681788334,0.009046941136095,1.0052156817776865,90.0601
SC,0,1,AW,H,9.52,9.39,9.43991999999998,0.0149947753091918,9.44,9.52,0.129999999999999,0.0856799999999999,0.0106029073034981,897.8669460647963,1.0084831227383302,0.0090763481046449,1.0084831227276472,90.6304
SC,0,1,AW,H,9.53,9.35,9.43875999999998,0.0174088637502322,9.44,9.53,0.1799999999999997,0.0857699999999999,0.0123099256105418,774.1720219526577,1.0096665239925606,0.009086998715933,1.0096665239818634,90.8209
SC,0,1,AW,H,9.52,9.35,9.440559999999971,0.0167645010958868,9.44,9.52,0.1699999999999999,0.0856799999999999,0.0118542924081108,803.0846272601036,1.0084147550569065,0.0090757327955121,1.0084147550462246,90.6304
SC,0,1,AW,H,9.49,9.34,9.44003999999998,0.0168453534205647,9.44,9.49,0.1500000000000003,0.08541,0.0119114636351653,796.7114949655218,1.0052923504561442,0.0090476311541052,1.005292350445495,90.0601
SC,0,1,AW,H,9.56,9.36,9.44171999999998,0.016781084876111,9.44,9.56,0.200000000000001,0.0860399999999999,0.0118660189115651,805.6619554754291,1.0125273784861255,0.0091127464063751,1.0125273784754016,91.3936
SC,0,1,AW,H,9.49,9.36,9.438819999999984,0.017303364205427,9.44,9.49,0.1300000000000007,0.08541,0.012235326166998,775.6229683191506,1.0054222879554875,0.0090488005915993,1.0054222879448358,90.0601
SC,0,1,AW,H,9.49,9.36,9.439699999999982,0.0161440782494713,9.44,9.49,0.1300000000000007,0.08541,0.0114155872062074,831.3194782340811,1.0053285591703145,0.0090479570325328,1.0053285591596646,90.0601
TF,1,3,AD,H,9.61,9.25,9.484659999999964,0.0262728934428569,9.48,9.61,0.3599999999999994,0.0864899999999999,0.0185777411148357,517.2857098501445,1.0132150229950294,0.0091189352069552,1.0132150229843466,92.3521
