activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin
MA,0,1,0,H,65.0,-65.0,-0.136,12.322385579616697,0.0,65.0,130.0,0.585,8.713242403742292,7.459909524849537,-477.9411764705882,-4.3014705882352935,-477.94117682201556
MA,0,1,0,H,123.0,-96.0,0.01,13.797341528951621,0.0,123.0,219.0,1.107,9.75619375746846,12.60737568950415,12300.0,110.7,12299.999877000002
MA,0,1,0,H,57.0,-63.0,-0.032,9.74643329243307,-1.0,63.0,120.0,0.567,6.891769073461752,9.141339375777278,-1968.75,-17.718749999999996,-1968.7500061523438
MA,0,1,0,H,24.0,-22.0,-0.122,6.094374356535311,0.0,24.0,46.0,0.21599999999999997,4.30937343459552,5.569255105006385,-196.72131147540983,-1.7704918032786883,-196.72131163665682
MA,0,1,0,H,109.0,-138.0,-1.094,23.07878733490344,0.0,138.0,247.0,1.242,16.319167026072428,8.456313963790148,-126.14259597806215,-1.1352833638025592,-126.14259598959255
MA,0,1,0,H,106.0,-84.0,0.126,15.674485733382516,0.0,106.0,190.0,0.954,11.08353515368657,9.563735624977253,841.2698412698412,7.571428571428571,841.2698406021667
MA,0,1,0,H,178.0,-212.0,-0.07,25.18089066155163,0.0,212.0,390.0,1.908,17.805578543100165,11.906380884329764,-3028.5714285714284,-27.257142857142853,-3028.571432897959
MA,0,1,0,H,136.0,-132.0,0.102,15.915092722089478,0.0,136.0,268.0,1.224,11.253669987002139,12.08494652474068,1333.3333333333335,12.0,1333.333332026144
MA,0,1,0,H,384.0,-211.0,-0.04,34.54413110772908,-1.0,384.0,595.0,3.4559999999999995,24.426389356472395,15.720702490900457,-9600.0,-86.39999999999999,-9600.000024
MA,0,1,0,H,305.0,-281.0,0.046,37.70633128319004,-1.0,305.0,586.0,2.7449999999999997,26.662402544010128,11.439329201355866,6630.434782608696,59.67391304347826,6630.4347681947065
S,0,0,0,H,37.0,-168.0,-0.734,14.05440488221349,0.0,168.0,205.0,1.5119999999999998,9.937964997754479,16.90486936087622,-228.88283378746596,-2.0599455040871932,-228.8828338186489
S,0,0,0,H,123.0,-79.0,-0.316,17.064188144592997,-1.0,123.0,202.0,1.107,12.066203152484798,10.193761736447357,-389.24050632911394,-3.5031645569620253,-389.2405064522913
S,0,0,0,H,624.0,-350.0,-0.904,44.21693180350975,-1.0,624.0,974.0,5.616,31.266092321524862,19.95772268510871,-690.2654867256637,-6.212389380530973,-690.2654868020205
S,0,0,0,H,1075.0,-1551.0,-1.016,104.88076894927298,0.0,1551.0,2626.0,13.959,74.16190294009041,20.913702838139567,-1526.5748031496062,-13.739173228346456,-1526.5748032998597
S,0,0,0,H,18.0,-20.0,-0.334,5.957636348563367,0.0,20.0,38.0,0.18,4.212685061912619,4.747565912491858,-59.88023952095808,-0.5389221556886227,-59.8802395388863
S,0,0,0,H,115.0,-100.0,0.072,27.41696913214124,0.0,115.0,215.0,1.035,19.386724792919324,5.931894181631021,1597.2222222222224,14.375,1597.2222200038582
S,0,0,0,H,81.0,-72.0,-0.668,21.796236552572818,-1.0,81.0,153.0,0.729,15.412266670670336,5.255554016213828,-121.25748502994011,-1.091317365269461,-121.25748504809243
S,0,0,0,H,67.0,-75.0,0.11,22.584464041284313,0.0,75.0,142.0,0.6749999999999999,15.969627673055877,4.69641506586536,681.8181818181819,6.136363636363636,681.8181811983471
S,0,0,0,H,37.0,-47.0,-0.752,12.57898874774247,-1.0,47.0,84.0,0.423,8.894688243997978,5.284052539077466,-62.5,-0.5625,-62.50000000831117
S,0,0,0,H,34.0,-27.0,-0.33,8.546296177685011,0.0,34.0,61.0,0.306,6.0431439812697425,5.626210480071362,-103.03030303030303,-0.9272727272727272,-103.03030306152434
S,0,0,0,H,26.0,-33.0,-0.498,8.28802622809044,0.0,33.0,59.0,0.297,5.860519548534713,5.630900080906801,-66.26506024096386,-0.5963855421686747,-66.2650602542701
S,0,0,0,H,42.0,-36.0,-0.24,8.543792646452227,0.0,42.0,78.0,0.37799999999999995,6.041373717358128,6.952061230598139,-175.0,-1.5749999999999997,-175.0000000729167
S,0,0,0,H,39.0,-52.0,-0.182,8.996151259007926,0.0,52.0,91.0,0.46799999999999997,6.3612395598244005,8.174507422801012,-285.7142857142857,-2.571428571428571,-285.7142858712716
S,0,0,0,H,27.0,-28.0,-0.284,7.654313884476137,-1.0,28.0,55.0,0.252,5.41241725304342,5.173289251536457,-98.59154929577466,-0.8873239436619719,-98.59154933049
S,0,0,0,H,20.0,-24.0,-0.536,7.6977408652706485,0.0,24.0,44.0,0.21599999999999997,5.443124765649677,4.409232018978978,-44.776119402985074,-0.4029850746268656,-44.776119411338826
S,0,0,0,H,37.0,-34.0,-0.452,10.319529125048557,-1.0,37.0,71.0,0.33299999999999996,7.297009022973914,5.070570679508432,-81.85840707964601,-0.736725663716814,-81.85840709775628
S,0,0,0,H,23.0,-24.0,0.096,5.934747379030198,0.0,24.0,47.0,0.21599999999999997,4.196500116341342,5.719051432059545,250.0,2.2499999999999996,249.99999973958333
S,0,0,0,H,21.0,-16.0,-0.088,5.250084072234564,0.0,21.0,37.0,0.18899999999999997,3.712370049276544,5.656763663442554,-238.63636363636365,-2.1477272727272725,-238.63636390754132
S,0,0,0,H,19.0,-18.0,-0.332,5.096835436123659,0.0,19.0,37.0,0.17099999999999999,3.6040068994749337,5.271909996278892,-57.2289156626506,-0.5150602409638554,-57.228915679888225
S,0,0,0,H,12.0,-13.0,-0.408,4.333947646708347,0.0,13.0,25.0,0.11699999999999999,3.064563770294951,4.242039316006403,-31.862745098039216,-0.2867647058823529,-31.862745105848713
S,0,0,0,H,14.0,-17.0,-0.128,5.121334996296237,0.0,17.0,31.0,0.153,3.621330704609051,4.6944069422776655,-132.8125,-1.1953125,-132.81250010375976
S,0,0,0,H,19.0,-18.0,-0.294,5.431995687986932,0.0,19.0,37.0,0.17099999999999999,3.841000986351645,4.946627211894327,-64.62585034013605,-0.5816326530612245,-64.62585036211765
S,0,0,0,H,20.0,-13.0,-0.464,4.8177926742964985,0.0,20.0,33.0,0.18,3.4066938703459257,5.87079460649311,-43.103448275862064,-0.38793103448275856,-43.1034482851516
S,0,0,0,H,14.0,-18.0,-0.378,5.049565548089152,0.0,18.0,32.0,0.16199999999999998,3.570582041099805,5.041194906826918,-47.61904761904762,-0.4285714285714285,-47.61904763164525
S,0,0,0,H,20.0,-18.0,-0.344,5.8475680504127885,0.0,20.0,38.0,0.18,4.134855021896682,4.836928959803259,-58.139534883720934,-0.5232558139534884,-58.13953490062196
S,0,0,0,H,37.0,-46.0,-0.262,12.430703954386622,0.0,46.0,83.0,0.414,8.789835061069212,5.233317767672022,-175.57251908396947,-1.580152671755725,-175.5725191509819
S,0,0,0,H,39.0,-35.0,-0.084,9.827823575566715,0.0,39.0,74.0,0.351,6.949320694588246,5.612059324067615,-464.2857142857143,-4.178571428571428,-464.2857148384353
S,0,0,0,H,21.0,-26.0,-0.358,7.791742970416443,0.0,26.0,47.0,0.23399999999999999,5.509594291644079,4.719040753950237,-72.62569832402235,-0.6536312849162011,-72.62569834430886
S,0,0,0,H,13.0,-14.0,-0.234,4.870594355800687,0.0,14.0,27.0,0.126,3.4440302973955896,4.065004889935765,-59.82905982905982,-0.5384615384615384,-59.8290598546278
S,0,0,0,H,34.0,-33.0,-0.062,8.31145695009404,0.0,34.0,67.0,0.306,5.877087570951556,5.7851783880251215,-548.3870967741935,-4.935483870967742,-548.3870976586888
S,0,0,0,H,29.0,-24.0,-0.092,7.431688636641336,0.0,29.0,53.0,0.26099999999999995,5.254997430636097,5.518556456551809,-315.2173913043478,-2.83695652173913,-315.2173916469754
S,0,0,0,H,47.0,-43.0,-0.116,9.780483613781012,0.0,47.0,90.0,0.423,6.915846286588463,6.795986789229921,-405.17241379310343,-3.6465517241379306,-405.17241414239
S,0,0,0,H,57.0,-41.0,-0.404,10.92224220338933,-1.0,57.0,98.0,0.513,7.723191527778493,7.380368568484219,-141.08910891089107,-1.2698019801980198,-141.08910894581413
S,0,0,0,H,18.0,-19.0,-0.416,5.714565295193157,-0.5,19.0,37.0,0.17099999999999999,4.040807871764386,4.702030040271081,-45.67307692307693,-0.4110576923076923,-45.673076934056034
S,0,0,0,H,97.0,-69.0,-0.102,12.102252891511572,0.0,97.0,166.0,0.8729999999999999,8.557585087222336,11.334973478070873,-950.9803921568628,-8.558823529411764,-950.9803930891965
S,0,0,0,H,16.0,-18.0,-0.444,5.648244801589017,0.0,18.0,34.0,0.16199999999999998,3.9939122010052595,4.506859213246961,-40.54054054054054,-0.3648648648648648,-40.54054054967129
S,0,0,0,H,16.0,-17.0,-0.058,5.339255688071626,0.0,17.0,33.0,0.153,3.7754239035242922,4.502805627768261,-293.10344827586204,-2.6379310344827585,-293.1034487812128
S,0,0,0,H,18.0,-19.0,-0.394,5.538240534360427,0.0,19.0,37.0,0.17099999999999999,3.9161274376884663,4.851731794309263,-48.223350253807105,-0.43401015228426393,-48.22335026604654
S,0,0,0,H,23.0,-30.0,-0.29,7.825367259463991,0.0,30.0,53.0,0.26999999999999996,5.533370254442176,5.421650571081173,-103.44827586206897,-0.9310344827586207,-103.4482758977408
S,0,0,0,H,33.0,-31.0,-0.256,10.475205193584294,0.0,33.0,64.0,0.297,7.407088626703995,4.455191730935766,-128.90625,-1.16015625,-128.906250050354
S,0,0,0,H,40.0,-42.0,-0.288,13.740110526285772,0.0,42.0,82.0,0.37799999999999995,9.71572532738933,4.322888779245227,-145.83333333333334,-1.3125,-145.83333338396992
S,0,0,0,H,40.0,-38.0,-0.556,9.761631159072316,0.0,40.0,78.0,0.36,6.902515588021932,5.7949887240258855,-71.94244604316546,-0.6474820143884892,-71.94244605610476
S,0,0,0,H,53.0,-56.0,-0.442,13.698391433146867,0.0,56.0,109.0,0.504,9.686225473725859,5.781405786175582,-126.69683257918552,-1.1402714932126696,-126.69683260784997
S,0,0,0,H,28.0,-25.0,-0.198,9.53838338058552,0.0,28.0,53.0,0.252,6.744655569969086,4.151435119188501,-141.4141414141414,-1.2727272727272727,-141.4141414855627
S,0,0,0,H,58.0,-55.0,-0.066,13.454951335135393,0.0,58.0,113.0,0.5219999999999999,9.514087329609227,6.096223209923199,-878.7878787878788,-7.909090909090907,-878.7878801193755
SFB,1,3,AD,H,1118.0,-1020.0,-5.89,118.12646453376354,0.0,1118.0,2138.0,10.062,83.52802410941639,13.384729399746021,-189.81324278438032,-1.7083191850594228,-189.81324278760295
SFB,1,3,AD,H,4017.0,-6407.0,9.096,454.9839817304149,0.0,6407.0,10424.0,57.663,321.7222588128326,19.914692951746872,704.3755496921724,6.339379947229551,704.3755496844286
SFB,1,3,AD,H,1785.0,-2349.0,-10.082,169.65375347494165,0.0,2349.0,4134.0,21.141,119.96331953588204,19.58098533024834,-232.98948621305294,-2.0969053759174763,-232.98948621536388
SFB,1,3,AD,H,758.0,-574.0,2.422,63.311013930989446,0.0,758.0,1332.0,6.821999999999999,44.76764727439861,16.9318703606182,312.9644921552436,2.816680429397192,312.96449214232183
SFB,1,3,AD,H,1694.0,-1902.0,-6.31,194.63552572886456,0.0,1902.0,3596.0,17.118,137.62810010268888,13.819852185570062,-301.42630744849447,-2.71283676703645,-301.4263074532714
SFB,1,3,AD,H,1628.0,-1493.0,2.268,150.2320855711926,0.0,1628.0,3121.0,14.652,106.23012645918797,15.325219448227365,717.8130511463845,6.4603174603174605,717.8130511147349
SFB,1,3,AD,H,788.0,-1954.0,-17.17,154.83118060964966,0.0,1954.0,2742.0,17.586,109.48217774820236,17.847653747754244,-113.80314502038438,-1.0242283051834593,-113.80314502104717
SFB,1,3,AD,H,1151.0,-961.0,-1.868,128.6985205602177,0.0,1151.0,2112.0,10.359,91.00359661680623,12.647851763997613,-616.1670235546038,-5.545503211991434,-616.1670235875893
SFB,1,3,AD,H,1432.0,-1420.0,-2.652,118.98316217752631,0.0,1432.0,2852.0,12.888,84.13380082274759,17.020507643734366,-539.9698340874811,-4.85972850678733,-539.969834107842
SFB,1,3,AD,H,3222.0,-3713.0,-9.54,271.66689567263955,0.0,3713.0,6935.0,33.416999999999994,192.09750415402175,19.328725879868568,-389.203354297694,-3.502830188679245,-389.20335430177363
SFB,1,2,AD,H,1506.0,-1644.0,-4.996,235.35796295313847,1.0,1644.0,3150.0,14.796,166.42321161041642,9.878429721981774,-329.06325060048033,-2.961569255404323,-329.0632506070669
SFB,1,2,AD,H,1867.0,-1617.0,-2.388,266.6183266773694,-1.0,1867.0,3484.0,16.802999999999997,188.5276267821781,9.903057879984365,-781.8257956448912,-7.0364321608040195,-781.8257956776309
SFB,1,2,AD,H,2758.0,-2014.0,2.904,324.1601307451758,-0.5,2758.0,4772.0,24.822,229.21582664023165,12.032327961056767,949.7245179063361,8.547520661157025,949.7245178736321
SFB,1,2,AD,H,2679.0,-1888.0,5.716,286.0823405159959,0.0,2679.0,4567.0,24.110999999999997,202.29076295657967,13.24331353960551,468.6843946815955,4.218159552134359,468.684394673396
SFB,1,2,AD,H,6099.0,-4295.0,-2.298,463.62018133498265,0.0,6099.0,10394.0,54.891,327.82897411690305,18.60421281074781,-2654.046997389034,-23.886422976501304,-2654.0469975045276
SFB,1,2,AD,H,987.0,-1931.0,-0.806,191.2892875910572,1.0,1931.0,2918.0,17.378999999999998,135.26195242398023,14.27600271469731,-2395.7816377171216,-21.56203473945409,-2395.781638014365
SFB,1,2,AD,H,645.0,-2211.0,-4.346,154.46164275367633,-2.5,2211.0,2856.0,19.898999999999997,109.22087502433847,20.243382956850574,-508.7436723423838,-4.578693051081453,-508.7436723540898
SFB,1,2,AD,H,1176.0,-892.0,0.796,165.27410396939314,0.0,1176.0,2068.0,10.584,116.86643967128838,10.062769117530655,1477.3869346733668,13.2964824120603,1477.3869344877653
SFB,1,2,AD,H,1286.0,-1580.0,-1.74,233.70258491594137,1.0,1580.0,2866.0,14.219999999999999,165.25268257488707,9.561115592081212,-908.0459770114943,-8.172413793103448,-908.0459770636808
SFB,1,2,AD,H,1696.0,-2049.0,5.112,250.5967456169925,0.0,2049.0,3745.0,18.441,177.19865816905562,11.563292979595593,400.82159624413146,3.607394366197183,400.82159623629065
FOL,0,2,0,H,5405.0,-674.0,8.662,251.57605764770844,0.0,5405.0,6079.0,48.644999999999996,177.89113634687243,30.38375104569974,623.9898406834449,5.6159085661510035,623.9898406762411
FOL,0,2,0,H,3357.0,-1238.0,6.75,168.2874351270566,1.0,3357.0,4595.0,30.212999999999997,118.99718656683291,28.21075100052549,497.3333333333333,4.476,497.33333332596544
FOL,0,2,0,H,1299.0,-1656.0,3.566,142.5124599692707,0.0,1656.0,2955.0,14.903999999999998,100.77152684784771,16.43321334706331,464.385866517106,4.179472798653953,464.3858665040834
FOL,0,2,0,H,984.0,-213.0,3.432,59.42190928104894,0.0,984.0,1197.0,8.856,42.01763500368155,23.41873834435905,286.7132867132867,2.5804195804195804,286.7132867049326
FOL,0,2,0,H,2903.0,-994.0,-0.47,154.00342596975187,0.0,2903.0,3897.0,26.127,108.896866829172,26.65825091693387,-6176.595744680852,-55.58936170212766,-6176.5957459950205
FOL,0,2,0,H,2937.0,-3478.0,-2.32,252.85072390079156,0.0,3478.0,6415.0,31.301999999999996,178.79246149817715,19.452721724710187,-1499.1379310344828,-13.492241379310345,-1499.1379310991008
FOL,0,2,0,H,3366.0,-1877.0,6.45,188.10686293638395,1.0,3366.0,5243.0,30.293999999999997,133.01163837004552,25.30605623122698,521.8604651162791,4.696744186046511,521.8604651081882
FOL,0,2,0,H,1624.0,-2250.0,-6.37,165.67871309237012,0.0,2250.0,3874.0,20.25,117.15254152587534,19.205729305522965,-353.2182103610675,-3.1789638932496076,-353.21821036661254
FOL,0,2,0,H,523.0,-1105.0,-2.964,75.2391691151509,0.0,1105.0,1628.0,9.944999999999999,53.20212669216465,20.76984640846583,-372.8070175438597,-3.3552631578947363,-372.8070175564375
FOL,0,2,0,H,390.0,-689.0,3.062,48.964161733542795,1.0,689.0,1079.0,6.201,34.622890796902965,19.90012919607601,225.01632919660355,2.0251469627694316,225.01632918925486
FOL,0,2,0,H,788.0,-815.0,-0.698,82.39303380771993,0.0,815.0,1603.0,7.334999999999999,58.26067292797123,13.988853184164212,-1167.6217765042982,-10.508595988538682,-1167.6217766715793
FOL,0,2,0,H,788.0,-981.0,-1.16,96.94939282707797,0.0,981.0,1769.0,8.828999999999999,68.55357309994525,14.309976207509793,-845.6896551724138,-7.611206896551724,-845.6896552453181
FOL,0,2,0,H,2918.0,-689.0,9.898,166.1633537102344,0.0,2918.0,3607.0,26.261999999999997,117.4952341932056,24.83504986425006,294.8070317235805,2.6532632855122245,294.8070317206021
FOL,0,2,0,H,2815.0,-1497.0,0.478,153.41643563009436,0.0,2815.0,4312.0,25.334999999999997,108.48180197950917,25.949052731735758,5889.121338912134,53.0020920502092,5889.121337680101
FOL,0,2,0,H,912.0,-936.0,0.922,69.97686359703295,0.0,936.0,1848.0,8.424,49.48111477562806,18.916307852890718,1015.1843817787418,9.136659436008676,1015.1843816686351
FOL,0,2,0,H,1187.0,-2746.0,-8.496,193.77919066160572,0.0,2746.0,3933.0,24.714,137.02257976966231,20.04049262987225,-323.21092278719397,-2.9088983050847457,-323.2109227909982
FOL,0,2,0,H,314.0,-960.0,-2.95,60.16616519996716,0.0,960.0,1274.0,8.639999999999999,42.54390341088685,22.56492524271619,-325.4237288135593,-2.9288135593220335,-325.4237288245906
FOL,0,2,0,H,516.0,-1868.0,-3.156,96.77917172698017,0.0,1868.0,2384.0,16.811999999999998,68.43320860576506,27.296688816117165,-591.8884664131812,-5.32699619771863,-591.8884664319356
FOL,0,2,0,H,1431.0,-1288.0,-0.89,106.71694764107366,0.0,1431.0,2719.0,12.879,75.46027734453291,18.963619673254165,-1607.8651685393259,-14.470786516853932,-1607.865168719985
FOL,0,2,0,H,367.0,-1140.0,-4.976,86.01567774327694,0.0,1140.0,1507.0,10.26,60.82226902062791,18.743135012167475,-229.09967845659165,-2.0618971061093245,-229.09967846119574
SLB,1,2,AD,H,197.0,-1376.0,-20.556,83.60362429938061,-9.0,1376.0,1573.0,12.383999999999999,59.11668967386445,23.275998835373407,-66.93909320879548,-0.6024518388791593,-66.93909320912113
SLB,1,2,AD,H,715.0,-678.0,-12.378,61.93042767286116,-9.0,715.0,1393.0,6.435,43.79142536926314,16.327397292298528,-57.76377443851995,-0.5198739699466796,-57.763774438986616
SLB,1,2,AD,H,198.0,-749.0,-16.544,61.46749197045765,-9.0,749.0,947.0,6.741,43.46408039484026,17.232620434986032,-45.27321083172147,-0.4074588974854932,-45.273210831995115
SLB,1,2,AD,H,97.0,-543.0,-15.866,50.26323536800351,-7.0,543.0,640.0,4.887,35.54147457309079,15.277925480647248,-34.22412706416236,-0.30801714357746124,-34.22412706437807
SLB,1,2,AD,H,396.0,-747.0,-14.638,56.275472575779,-8.0,747.0,1143.0,6.723,39.79276827281091,18.77225517156092,-51.031561688755296,-0.45928405519879767,-51.03156168910392
SLB,1,2,AD,H,1461.0,-422.0,-8.082,85.63928684255728,-9.0,1461.0,1883.0,13.149,60.556120462352126,24.12638043595126,-180.77208611729768,-1.626948775055679,-180.7720861195344
SLB,1,2,AD,H,190.0,-597.0,-10.79,42.85153916509459,-9.0,597.0,787.0,5.372999999999999,30.30061392791931,19.702571090479385,-55.329008341056536,-0.49796107506950876,-55.32900834156932
SLB,1,2,AD,H,111.0,-1053.0,-14.626,74.18701740265749,-8.0,1053.0,1164.0,9.476999999999999,52.45814308142352,20.073146667917193,-71.99507725967456,-0.6479556953370709,-71.9950772601668
SLB,1,2,AD,H,284.0,-412.0,-7.178,38.94534369589236,-6.0,412.0,696.0,3.7079999999999997,27.538516623006245,14.96086392888013,-57.39760378935637,-0.5165784341042072,-57.397603790156
SLB,1,2,AD,H,178.0,-817.0,-14.226,59.53142788319144,-9.0,817.0,995.0,7.353,42.09507634992258,19.408445615077323,-57.430057640939125,-0.5168705187684521,-57.43005764134282
SLB,1,3,AD,H,79.0,-99.0,-9.412,54.37624304432249,-6.5,99.0,178.0,0.8909999999999999,38.44981019208827,2.574785142122002,-10.518487037824054,-0.09466638334041647,-10.51848703793581
SLB,1,3,AD,H,90.0,-122.0,-10.378,53.29690644374161,-8.5,122.0,212.0,1.0979999999999999,37.68660396263469,3.237224561835285,-11.755636924262864,-0.10580073231836576,-11.755636924376137
SLB,1,3,AD,H,631.0,-103.0,-6.812,67.71356518320121,-7.5,631.0,734.0,5.678999999999999,47.88072111935888,13.178581801786553,-92.63065179095713,-0.8336758661186141,-92.63065179231695
SLB,1,3,AD,H,92.0,-956.0,-18.892,85.68423374124113,-8.5,956.0,1048.0,8.604,60.58790271920478,15.77872738771948,-50.60343002329029,-0.4554308702096125,-50.60343002355813
SLB,1,3,AD,H,76.0,-144.0,-14.04,48.09091256925249,-9.0,144.0,220.0,1.2959999999999998,34.00541039116781,4.234620266115094,-10.256410256410257,-0.0923076923076923,-10.256410256483308
SLB,1,3,AD,H,435.0,-335.0,-12.36,55.96887912815231,-9.0,435.0,770.0,3.9149999999999996,39.57597396692672,10.991517236278899,-35.19417475728155,-0.31674757281553395,-35.194174757566294
SLB,1,3,AD,H,77.0,-93.0,-12.376,50.23227235923879,-10.0,93.0,170.0,0.837,35.519580419627324,2.6182741716343667,-7.5145442792501616,-0.06763089851325145,-7.514544279310881
SLB,1,3,AD,H,282.0,-110.0,-13.772,50.19033927273878,-8.5,282.0,392.0,2.538,35.48992924980708,7.945916093972853,-20.47632878303805,-0.1842869590473424,-20.47632878318673
SLB,1,3,AD,H,438.0,-696.0,-18.216,59.05855713053512,-9.0,696.0,1134.0,6.263999999999999,41.76070623409451,16.666384809167038,-38.20816864295125,-0.3438735177865612,-38.208168643160995
SLB,1,3,AD,H,278.0,-855.0,-16.802,60.782397086584055,-10.0,855.0,1133.0,7.694999999999999,42.97964515669703,19.893137713976103,-50.88679919057255,-0.4579811927151529,-50.88679919087541
SFB,1,1,AW,H,7635.0,-19385.0,-27.024,1134.1261445039058,1.0,19385.0,27020.0,174.46499999999997,801.9482874996661,24.17238156395224,-717.325340438129,-6.45592806394316,-717.3253404407834
SFB,1,1,AW,H,3305.0,-7531.0,-2.386,495.4705148302291,0.0,7531.0,10836.0,67.779,350.3505609144448,21.495612795205602,-3156.328583403185,-28.406957250628665,-3156.3285835354704
SFB,1,1,AW,H,4572.0,-5113.0,-14.24,535.8262048870766,1.0,5113.0,9685.0,46.016999999999996,378.88634301310424,13.494812083588773,-359.05898876404495,-3.231530898876404,-359.0589887665664
SFB,1,1,AW,H,3428.0,-4083.0,4.66,394.4766000359868,0.0,4083.0,7511.0,36.747,278.93707890485973,14.637709751712986,876.1802575107296,7.8856223175965665,876.1802574919275
SFB,1,1,AW,H,4515.0,-4484.0,-12.108,440.33770099531074,-1.0,4515.0,8999.0,40.635,311.3657743858786,14.500630356387589,-372.89395441030723,-3.356045589692765,-372.89395441338695
SFB,1,1,AW,H,2047.0,-4981.0,-11.818,417.9197563186537,-1.5,4981.0,7028.0,44.82899999999999,295.5138936847495,16.85538347416473,-421.4757150110002,-3.793281435099001,-421.47571501456656
SFB,1,1,AW,H,7284.0,-2199.0,15.65,461.7983183964051,-1.0,7284.0,9483.0,65.556,326.5407224786424,22.30655933113033,465.43130990415335,4.18888178913738,465.43130990117936
SFB,1,1,AW,H,3983.0,-3105.0,5.158,369.64811441827476,-1.5,3983.0,7088.0,35.846999999999994,261.3806883579829,15.238310163698651,772.1985265606824,6.94978673904614,772.1985265457115
SFB,1,1,AW,H,4552.0,-4316.0,1.588,443.45953476495225,-1.5,4552.0,8868.0,40.967999999999996,313.57324421412926,14.516544647832207,2866.498740554156,25.798488664987403,2866.498740373646
SFB,1,1,AW,H,6474.0,-15929.0,-24.958,861.8903120792762,0.0,15929.0,22403.0,143.361,609.4484843102459,26.136745615222797,-638.2322301466464,-5.7440900713198175,-638.2322301492036
MA,0,3,0,H,66.0,-70.0,0.33,12.43262806010708,0.0,70.0,136.0,0.63,8.791195609271867,7.9625119393513035,212.12121212121212,1.909090909090909,212.12121205693296
MA,0,3,0,H,27.0,-29.0,0.218,10.598827590473634,0.0,29.0,56.0,0.26099999999999995,7.494502861850982,3.8695028255466726,133.0275229357798,1.1972477064220182,133.027522874758
MA,0,3,0,H,32.0,-34.0,-0.034,11.490557419883478,0.0,34.0,66.0,0.306,8.125051071213006,4.184589081595036,-999.9999999999999,-9.0,-1000.0000029411765
MA,0,3,0,H,45.0,-42.0,0.26,15.450366586437703,0.0,45.0,87.0,0.40499999999999997,10.92505898508815,4.118970896305592,173.07692307692307,1.5576923076923075,173.07692301035502
MA,0,3,0,H,41.0,-54.0,0.282,13.49038386829032,1.0,54.0,95.0,0.486,9.539141914077693,5.660886533232908,191.48936170212767,1.723404255319149,191.48936163422366
MA,0,3,0,H,36.0,-29.0,0.036,12.307951712234715,0.0,36.0,65.0,0.32399999999999995,8.703036118237744,4.136487486770255,1000.0000000000001,9.0,999.9999972222223
MA,0,3,0,H,29.0,-39.0,0.208,12.263993929148382,0.0,39.0,68.0,0.351,8.671953271731471,4.497256705375804,187.5,1.6875,187.49999990985577
MA,0,3,0,H,37.0,-49.0,0.194,12.139154919693903,0.0,49.0,86.0,0.44099999999999995,8.583678761589598,5.7085081304843435,252.57731958762886,2.2731958762886593,252.57731945743436
MA,0,3,0,H,57.0,-51.0,0.096,15.31377835856424,1.0,57.0,108.0,0.513,10.82847652292857,5.2638983775147254,593.75,5.34375,593.7499993815104
MA,0,3,0,H,35.0,-41.0,0.246,13.150336371872271,0.0,41.0,76.0,0.369,9.298692023434983,4.409222275204938,166.66666666666666,1.5,166.66666659891598
MA,0,3,0,H,97.0,-110.0,0.186,27.603755879904362,0.0,110.0,207.0,0.9899999999999999,19.518802968898406,5.63559149478971,591.3978494623656,5.32258064516129,591.3978491444097
MA,0,3,0,H,49.0,-52.0,0.286,14.943588111671929,1.0,52.0,101.0,0.46799999999999997,10.566712489021894,4.921114306273074,181.81818181818184,1.6363636363636365,181.81818175460904
MA,0,3,0,H,27.0,-27.0,0.126,10.76372796383106,0.0,27.0,54.0,0.243,7.611105034072212,3.547448087909784,214.28571428571428,1.9285714285714286,214.28571411564624
MA,0,3,0,H,40.0,-44.0,-0.26,11.994671495650774,1.0,44.0,84.0,0.39599999999999996,8.48151355267965,5.187753309207252,-169.23076923076923,-1.5230769230769228,-169.23076929585798
MA,0,3,0,H,22.0,-27.0,0.05,9.625632738226741,0.0,27.0,49.0,0.243,6.806350182411364,3.966883759488613,540.0,4.859999999999999,539.9999989199999
STC,0,3,AW,H,456.0,-353.0,7.784,59.77638141901115,7.0,456.0,809.0,4.104,42.26828465617632,10.788230554167248,58.58170606372045,0.5272353545734841,58.58170606296786
STC,0,3,AW,H,447.0,-415.0,6.854,62.24555970835842,6.0,447.0,862.0,4.023,44.01425736853238,10.155800113978042,65.21739130434783,0.5869565217391304,65.2173913033963
STC,0,3,AW,H,337.0,-373.0,6.45,66.48141889367459,6.0,373.0,710.0,3.3569999999999998,47.00946212262076,7.934572810619629,57.82945736434108,0.5204651162790697,57.829457363444504
STC,0,3,AW,H,225.0,-341.0,4.208,58.60130512133538,4.0,341.0,566.0,3.069,41.4373802376782,8.229284719354323,81.0361216730038,0.7293250950570341,81.03612167107804
STC,0,3,AW,H,146.0,-231.0,6.596,32.65697076397255,6.0,231.0,377.0,2.0789999999999997,23.09196548021582,10.003479357264354,35.02122498483929,0.3151910248635536,35.02122498430835
STC,0,3,AW,H,329.0,-331.0,7.29,49.749854230861665,4.0,331.0,660.0,2.9789999999999996,35.17845928968453,9.409167049480759,45.40466392318244,0.40864197530864194,45.40466392255961
