activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin
FCS,1,1,AD,H,0.03813814887813548,0.03610665511021346,-0.9640832468155625,0.02604819459723531,0.3296043991570265,-0.062196144329341965,0.0012412667775473548,-0.062196144329342055,0.02604819459723531,-0.12829058017316275,0.025538420553235373,0.025538420553235387,0.02553842119073391
FCS,1,1,AD,H,-0.23042239515687568,-0.40765935520601004,-1.2277672992550506,0.025692349793431535,0.03942848323249375,0.26114595559984255,0.08991896789136612,0.2611459555998426,0.025692349793431525,1.3926598465363975,0.02241498454767377,0.02241498454767378,0.02241498529890201
FCS,1,1,AD,H,0.9668591996001177,-0.2506425836066164,2.049078021710478,0.4313987708735286,0.909956231006092,0.7622488559207174,0.6308529446856606,0.7622488559207176,0.4313987708735286,1.2099882098050592,0.05045826838421677,0.050458268384216784,0.050458268114319756
FCS,1,1,AD,H,0.9562283149887383,0.21090223156559226,1.8018309672905117,0.27163852869897165,0.3296043991570265,0.7528115984586695,0.3880751160240527,0.7528115984586695,0.27163852869897154,1.8877208797376726,0.05252227703980786,0.05252227703980787,0.052522276694733416
FCS,1,1,AD,H,0.5445865206923746,-1.9070639073177087,-1.4386799370002843,0.8411354798204492,0.6197803150815593,1.5789583992346723,1.263088758647142,1.5789583992346723,0.8411354798204491,1.7512992718241793,0.006242432911116388,0.006242432911116395,0.006242434251159476
FCS,1,1,AD,H,0.6212683113318326,0.06937590380111637,1.0851778536393573,0.17995456022597905,0.6197803150815593,0.45546063383479746,0.28691014679420634,0.45546063383479746,0.17995456022597914,1.3142270239087082,0.05852398199053024,0.058523981990530265,0.05852398142679614
FCS,1,1,AD,H,0.40673357433825785,0.09648418051222245,0.552792138838632,0.2071374726894963,0.18451644119476013,0.265013684067895,0.16158502838335026,0.26501368406789494,0.20713747268949634,0.4924447437047352,0.07747155085885044,0.07747155085885046,0.07747154960453885
FCS,1,1,AD,H,0.9659878156155783,-0.35009827413762246,-1.520864927097894,0.5396974756165456,0.03942848323249375,0.761475310227107,0.6815259167506998,0.761475310227107,0.5396974756165456,0.8428063539699271,0.018294264588125247,0.01829426458812526,0.018294265489395143
FCS,1,1,AD,H,0.09303533990411114,-0.114573116738532,0.028019349436422415,0.05906340357232179,0.47469235711929286,0.0035552396275496255,0.10720207086354916,0.0035552396275495314,0.05906340357232177,0.03842056866710666,-0.0937997310727673,-0.09379973107276732,-0.09379972610141787
FCS,1,1,AD,H,0.8791979707554645,-0.38125518957830934,0.43565690032056553,0.5662416922181424,0.6197803150815593,0.6844301591435022,0.6524794452634184,0.6844301591435024,0.5662416922181424,0.5732263509506097,0.12180374808660542,0.12180374808660548,0.1218037452164744
LC,0,1,AW,H,0.01007958457597013,-0.21913361262422687,-0.06437388153646909,0.0963138554549541,0.03942848323249375,0.09545246802847575,0.11787958997725387,0.09545246802847573,0.09631385545495418,0.28133556151025635,-0.04061556824260587,-0.040615568242605864,-0.040615565199661745
LC,0,1,AW,H,1.8781525706313138,-0.975524943972427,2.5297304480076552,1.2827636514265248,0.03942848323249375,1.5712229422985673,1.476639140921236,1.5712229422985675,1.2827636514265248,0.7170504415382217,0.05465566329698322,0.05465566329698324,0.054655662874244205
LC,0,1,AW,H,0.25197577868407883,-0.44444915931393975,0.7116254460167489,0.20484129590519728,0.3296043991570265,0.293480165592761,0.35930010688711966,0.2934801655927611,0.20484129590519728,0.6044711406394941,0.0672003173908689,0.06720031739086893,0.06720031651094391
LC,0,1,AW,H,0.07508482982260165,-0.47648621360888327,0.11954747525039172,0.24653167646722465,0.03942848323249375,0.3216372288401828,0.2839240609403737,0.32163722884018275,0.24653167646722468,0.5412316032852522,-4.577612066604685,-4.577612066604686,-4.577611907962997
LC,0,1,AW,H,0.5041543038097512,-1.2040089905374638,0.10518672961228312,0.5927490630400544,-0.10565947472977263,0.9610500991786133,0.8806887944563275,0.9610500991786133,0.5927490630400544,1.1714148659007546,-1.7344289567950897,-1.7344289567950906,-1.7344288928987521
LC,0,1,AW,H,-0.3267974638469219,0.370031336415202,0.20744215939688776,-0.3408358516909302,0.03942848323249375,-0.3861570808134149,-0.35989414663597374,-0.38615708081341493,-0.34083585169093017,-0.24123811191279665,0.08444794308128277,0.0844479430812828,0.08444794156873996
LC,0,1,AW,H,-0.041506347308756214,0.3756642250824448,0.05708688277620851,-0.23894998691358232,0.03942848323249375,-0.1328982207253407,-0.2146617891995665,-0.13289822072534077,-0.23894998691358227,1.185248583338125,-0.10666951481691975,-0.10666951481691976,-0.10666950938371964
LC,0,1,AW,H,0.1569949243692955,0.05071696009087452,1.092963800069657,0.13624116663684058,0.3296043991570265,0.043315488279128775,0.05544324939711617,0.043315488279128726,0.13624116663684063,-0.08450598625536007,0.04928729202978297,0.04928729202978299,0.049287291802469615
LC,0,1,AW,H,0.1193511362371979,-0.03588870316798385,0.21886154749466089,-0.07697965660022048,0.03942848323249375,0.009898314315155638,0.08041778562917125,0.00989831431515554,-0.07697965660022049,0.7808621637733696,0.16719819390184443,0.16719819390184448,0.16719818936918965
LC,0,1,AW,H,-0.26858901367969684,0.397139613126308,0.2721520252842687,-0.3178366641442961,0.03942848323249375,-0.3344842284802342,-0.3436064056150683,-0.33448422848023424,-0.3178366641442961,0.11903719075121874,0.0705818261372543,0.0705818261372543,0.07058182513262605
RBS,0,2,AD,H,-0.37768628854401676,0.2904667839903971,0.16384085938720863,-0.35841555841662553,0.6197803150815593,-0.35243048857199755,-0.3454161546173911,-0.3524304885719976,-0.35841555841662553,0.3843507236432093,0.15535510259582788,0.1553551025958279,0.1553550984805757
RBS,0,2,AD,H,-0.35816728729033653,0.2904667839903971,-0.13790782004485652,-0.28062793846012435,0.3296043991570265,-0.35243048857199755,-0.3352815602043832,-0.3524304885719976,-0.2806279384601243,-0.3896080603317714,0.017267175019598482,0.017267175019598492,0.01726717595775168
