activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin,PC1,PC2,PC3
TF,1,1,AW,H,10.4,8.3,9.487439999999982,0.1086068012352315,9.48,10.4,2.0999999999999996,0.0936,0.0767966056364117,135.42265200154927,1.0961861155380188,0.0098656750398421,1.0961861155264647,-487.46677050410244,-0.12469071790675557,-0.206640152186905
TF,1,1,AW,H,11.57,6.91,9.487739999999974,0.2568568536881451,9.49,11.57,4.66,0.10413,0.1816252230371282,63.702605874487126,1.2194684930236317,0.0109752164372126,1.2194684930107786,-559.1992045080173,2.924725938218332,-0.6621983291631786
TF,1,1,AW,H,12.59,8.49,9.495419999999976,0.2035260900687608,9.49,12.59,4.1,0.11331,0.1439146784360048,87.48238982167791,1.3259023824117344,0.0119331214417056,1.325902382397771,-535.4188348872292,2.963296828316121,1.5484025351109612
TF,1,1,AW,H,12.37,7.51,9.490219999999985,0.2087853784835927,9.49,12.37,4.859999999999999,0.1113299999999999,0.1476335569383482,83.78853870712949,1.3034471276745976,0.0117310241490713,1.3034471276608628,-539.115568063105,3.6343725761115646,0.4697782727572388
TF,1,1,AW,H,11.45,8.21,9.48663999999999,0.1733308904817325,9.48,11.45,3.2399999999999984,0.1030499999999999,0.1225634480487358,93.42100097777148,1.206960525539075,0.0108626447298516,1.2069605255263522,-529.4747200712976,1.474498018912719,0.4690029869714891
TF,1,1,AW,H,10.54,9.02,9.497299999999974,0.1197597377651568,9.49,10.54,1.5199999999999996,0.0948599999999999,0.084682922686865,124.46429180265912,1.1097890979541585,0.0099881018815874,1.109789097942473,-498.4227865182602,-0.7040062866941579,0.5735716124340247
TF,1,1,AW,H,11.4,7.24,9.483239999999972,0.1964196113616328,9.49,11.4,4.16,0.1026,0.1388896391518368,82.0795566149992,1.202120794158962,0.0108190871474306,1.2021207941462857,-540.8199559576112,2.375621608353951,-0.47701191119110753
TF,1,1,AW,H,10.24,8.35,9.485059999999969,0.1151134162345744,9.49,10.24,1.8900000000000008,0.0921599999999999,0.0813974772250172,125.80242470773746,1.079592538160015,0.0097163328434401,1.079592538148633,-497.08576619772805,-0.4675711015423296,-0.2715864036513089
TF,1,1,AW,H,10.71,8.21,9.485059999999974,0.1680174280014559,9.48,10.71,2.5,0.09639,0.118806262697352,90.14676294702356,1.1291441487982186,0.0101622973391839,1.129144148786314,-532.7445543707767,0.28954523530238063,-0.05903255880339131
STC,0,1,AD,H,9.52,9.31,9.449259999999962,0.018163486021381,9.45,9.52,0.209999999999999,0.0856799999999999,0.0128435241357056,741.2295799354577,1.0074863005145418,0.0090673767046308,1.0074863005038797,118.34521221869852,-0.25529183589538107,-0.0363172326687593
STC,0,1,AD,H,9.63,9.2,9.449659999999964,0.0237658163768073,9.45,9.63,0.4300000000000015,0.08667,0.0168049699204747,573.0447626845822,1.019084284513944,0.0091717585606254,1.0190842845031598,-49.8394779266697,-0.6122353152309685,-0.01891627633441395
STC,0,1,AD,H,9.57,9.28,9.451179999999969,0.0196157374143473,9.45,9.57,0.2900000000000009,0.08613,0.0138704209436597,689.9574309152115,1.0125719751396158,0.0091131477762565,1.012571975128902,67.07301976179292,-0.341778865090987,-0.01592787953785546
STC,0,1,AD,H,9.5,9.37,9.451179999999969,0.0159661339988662,9.45,9.5,0.1300000000000007,0.0854999999999999,0.0112897616199313,841.4703799616402,1.0051654925628368,0.0090464894330655,1.0051654925522016,218.58564281438714,0.035519129466083044,-0.01938516294170256
STC,0,1,AD,H,9.5,9.41,9.449459999999974,0.0148711365202131,9.45,9.5,0.0899999999999998,0.0854999999999999,0.0105154814773936,903.4298639033594,1.0053484537740809,0.0090481360839667,1.0053484537634416,280.5448377147419,0.23181491521233077,0.0026798401518632886
STC,0,1,AD,H,9.55,9.33,9.451779999999967,0.017676439489503,9.45,9.55,0.2200000000000006,0.08595,0.0124991302302612,764.0531640256667,1.0103916934164818,0.0090935252407483,1.0103916934057915,141.16853498568435,-0.14104552337750853,-0.0018138252445538683
STC,0,1,AD,H,9.55,9.34,9.450639999999977,0.0167377029906381,9.45,9.55,0.2100000000000008,0.08595,0.0118353432861665,806.9051965026022,1.0105135736839015,0.0090946221631551,1.010513573673209,184.02029170203798,0.013335758844647216,-0.003176093289303239
STC,0,1,AD,H,9.55,9.26,9.450839999999976,0.0189846050909923,9.45,9.55,0.2900000000000009,0.08595,0.0134241429979893,711.4048175313974,1.0104921890540974,0.0090944297014868,1.010492189043405,88.5202793047414,-0.2698304236591138,-0.05443884186639458
STC,0,1,AD,H,9.52,9.32,9.450659999999983,0.019165046256036,9.45,9.52,0.1999999999999993,0.0856799999999999,0.0135517341693969,702.4931186665701,1.00733705370842,0.0090660334833757,1.007337053697761,79.60908199631854,-0.41492111619707917,-0.01717196178602798
STC,0,1,AD,H,9.51,9.33,9.450159999999972,0.017290816773345,9.45,9.51,0.1799999999999997,0.0855899999999999,0.0122264537926863,777.8216121577867,1.0063321679209694,0.0090569895112887,1.0063321679103203,154.93711739526213,-0.151407661592307,-0.033857012537149345
LSF,1,1,AW,H,10.83,6.63,9.477599999999963,0.1691587105019346,9.48,10.83,4.2,0.0974699999999999,0.11961327129269,90.54179258670484,1.142694353000764,0.0102842491770068,1.1426943529887073,-532.357025826247,2.147487553989846,-1.460276116819223
LSF,1,1,AW,H,12.49,7.35,9.475639999999965,0.2181599824805452,9.48,12.49,5.140000000000001,0.11241,0.1542624029955319,80.96593698441065,1.3181167710043908,0.0118630509390395,1.3181167709904804,-541.9395478514996,3.9828630324593135,0.4057421709697806
LSF,1,1,AW,H,10.66,8.1,9.477179999999963,0.1483707361668782,9.48,10.66,2.5600000000000005,0.09594,0.1049139536732397,101.60707538676078,1.1248071683770955,0.0101232645153938,1.1248071683652268,-521.2845004320772,0.369690596228061,-0.20087742898267535
LSF,1,1,AW,H,11.55,7.76,9.476159999999965,0.1724062127778718,9.48,11.55,3.790000000000001,0.10395,0.1219096021739239,94.7423319741626,1.2188481410191518,0.0109696332691723,1.2188481410062897,-528.1559238009974,2.1126038961794684,0.11676108515255912
LSF,1,1,AW,H,10.32,8.54,9.476879999999966,0.1055601795328428,9.48,10.32,1.7800000000000011,0.0928799999999999,0.0746423187709425,138.25937042054306,1.088965988806447,0.009800693899258,1.088965988794956,-484.6285683209654,-0.4936247229619646,-0.03853742705461194
LSF,1,1,AW,H,11.57,7.55,9.476479999999954,0.1926505595012698,9.48,11.57,4.0200000000000005,0.10413,0.1362245170227303,84.93331635794631,1.2209174714662043,0.0109882572431958,1.2209174714533206,-537.9658906400689,2.328854362976678,-0.06434992921486327
LSF,1,1,AW,H,12.54,6.67,9.482019999999968,0.2979793667454376,9.48,12.54,5.869999999999999,0.1128599999999999,0.2107032308793721,59.51498677862782,1.3225030109618037,0.0119025270986562,1.3225030109478562,-563.3935701165159,4.699970386919285,-0.19409132561268905
LSF,1,1,AW,H,11.26,8.21,9.48109999999997,0.1840824889158414,9.48,11.26,3.049999999999999,0.1013399999999999,0.1301659762100889,86.5049402912038,1.1876259083861616,0.0106886331754754,1.1876259083736354,-536.3896071371375,1.1474387926367804,0.3348652110235566
LSF,1,1,AW,H,11.35,7.77,9.47607999999997,0.171178379696008,9.48,11.35,3.58,0.1021499999999999,0.1210413930755729,93.76957511480026,1.1977526572169122,0.0107797739149522,1.1977526572042725,-529.1274468756035,1.7814663641197974,-0.016525799691413212
LSF,1,1,AW,H,12.45,6.44,9.476219999999977,0.2844118348162873,9.48,12.45,6.009999999999999,0.1120499999999999,0.2011095370483049,61.9065618803031,1.3138150021844184,0.0118243350196597,1.313815002170554,-561.0024660187477,4.808649287223151,-0.4752577871253685
SLB,1,1,AW,H,11.02,7.9,9.474999999999977,0.1175305358351922,9.47,11.02,3.119999999999999,0.0991799999999999,0.0831066388855529,132.60071815893986,1.163060686015834,0.0104675461741425,1.163060686003559,-490.2940716891137,1.268821828256753,-0.13919474839199175
SLB,1,1,AW,H,15.3,6.25,9.483899999999975,0.3248656111850889,9.47,15.3,9.05,0.1377,0.2297146766432886,66.60436426427613,1.6132603675703072,0.0145193433081327,1.6132603675532968,-556.3223846832979,9.5430570189538,1.3813209614367548
SLB,1,1,AW,H,11.14,8.57,9.476599999999976,0.1226692115852298,9.47,11.14,2.5700000000000003,0.10026,0.0867402313547233,128.42944762786107,1.1755270877740993,0.0105797437899668,1.1755270877616948,-494.4631437232391,0.7364832548698832,0.5781076593483103
SLB,1,1,AW,H,9.88,7.93,9.46403999999997,0.1142145714726162,9.47,9.88,1.950000000000001,0.08892,0.0807618979986025,122.33491590515816,1.0439516316499118,0.0093955646848492,1.043951631638881,-500.55292297507515,-0.6081177600852996,-0.9231078567529902
SLB,1,1,AW,H,11.02,7.93,9.47179999999997,0.1343699019166203,9.47,11.02,3.09,0.0991799999999999,0.0950138688326135,115.98306789731927,1.1634536202200252,0.0104710825819802,1.163453620207742,-506.9114725210084,1.1739718105498582,-0.10694252091695589
SLB,1,1,AW,H,13.53,6.86,9.476839999999967,0.2781660783313963,9.47,13.53,6.669999999999999,0.1217699999999999,0.1966931202841987,68.78735758754918,1.42769108690239,0.0128492197821215,1.427691086887325,-554.1263058768096,6.102617507695111,0.6903273076568031
SLB,1,1,AW,H,9.92,8.83,9.472519999999964,0.0651931737208705,9.47,9.92,1.09,0.08928,0.0460985352251001,215.1912192341996,1.047239805247182,0.0094251582472246,1.0472398052361265,-407.6936717892804,-1.1386117507288347,-0.07038858424609273
SLB,1,1,AW,H,10.01,8.65,9.471019999999973,0.0663080169075537,9.47,10.01,1.3599999999999994,0.0900899999999999,0.0468868484023634,213.4927029878045,1.0569083372223933,0.0095121750350015,1.0569083372112338,-409.3934814251658,-0.8127079225831437,-0.17503157596770258
SLB,1,1,AW,H,10.93,8.41,9.47071999999996,0.1113565542046297,9.47,10.93,2.5199999999999996,0.0983699999999999,0.078740974607661,138.80955950139548,1.1540833220705549,0.0103867498986349,1.154083322058369,-484.08255193783157,0.612105733738872,0.27499673557351656
SLB,1,1,AW,H,10.29,8.12,9.47101999999997,0.1151628610670048,9.47,10.29,2.17,0.0926099999999999,0.0814324400013234,126.3624177272936,1.0864722067950476,0.0097782498611554,1.086472206783576,-496.52706088337146,-0.14356866155650927,-0.4523120425323359
MA,0,1,0,H,9.55,9.4,9.439759999999984,0.0166883012555981,9.44,9.55,0.1500000000000003,0.08595,0.0118004109843174,809.2938468576907,1.0116782630066885,0.0091051043670601,1.0116782629959713,186.40918225740018,-0.04067212002838261,0.05278413902946255
MA,0,1,0,H,9.5,9.39,9.43791999999997,0.0146322180002627,9.44,9.5,0.1099999999999994,0.0854999999999999,0.0103465405717856,918.181292973022,1.0065777205146929,0.0090591994846322,1.0065777205040276,295.29607132972865,0.309759952125237,-0.01975681099555615
MA,0,1,0,H,9.5,9.39,9.43967999999998,0.0151907576584078,9.44,9.5,0.1099999999999994,0.0854999999999999,0.0107414877516216,884.4212477518107,1.0063900471202436,0.0090575104240821,1.0063900471095824,261.53627724481225,0.17981105600460978,-0.0112739714040746
MA,0,1,0,H,9.48,9.4,9.438539999999977,0.013521614849428,9.44,9.48,0.08,0.08532,0.0095612255526232,991.5046923455352,1.0043926285209392,0.0090395336566884,1.0043926285102978,368.6190865680111,0.5497385269867827,-0.04310334157696971
MA,0,1,0,H,9.49,9.4,9.43983999999998,0.0148193666279808,9.44,9.49,0.0899999999999998,0.08541,0.0104788746355348,905.6315997729846,1.00531364938389,0.009047822844455,1.0053136493732402,282.7465736270649,0.2350568670575619,-0.014350573738289185
MA,0,1,0,H,9.48,9.4,9.43801999999998,0.0147890849638555,9.44,9.48,0.08,0.08532,0.0104574622654862,906.5296875407084,1.0044479668405049,0.0090400317015645,1.0044479668298625,283.64471387542756,0.2226872207446764,-0.021710038870590864
MA,0,1,0,H,9.48,9.4,9.438259999999984,0.0143242020905551,9.44,9.48,0.08,0.08532,0.010128740433318,935.9505322908632,1.0044224253199228,0.0090398018278793,1.0044224253092808,313.06533977486833,0.3359203932039634,-0.029117207439387727
MA,0,1,0,H,9.48,9.39,9.439299999999983,0.0146608280720947,9.44,9.48,0.0899999999999998,0.08532,0.0103667709475882,914.4602545892468,1.004311760405964,0.0090388058436536,1.0043117603953242,291.5751789782281,0.2637457815487263,-0.03312771330188369
MA,0,1,0,H,9.48,9.4,9.437919999999984,0.0133727806579279,9.44,9.48,0.08,0.08532,0.0094559838865411,1002.5397794398806,1.004458609524134,0.0090401274857172,1.0044586095134913,379.65409156747126,0.5922164989058825,-0.04587616021935048
MA,0,1,0,H,9.48,9.4,9.438939999999985,0.0141660776332414,9.44,9.48,0.08,0.08532,0.0100169295572801,946.3977904396976,1.0043500647318468,0.0090391505825866,1.0043500647212062,323.5125202127749,0.3761247016015652,-0.031752363048024534
MA,0,1,0,H,9.48,9.4,9.43797999999997,0.0133595117091237,9.44,9.48,0.08,0.08532,0.0094466013228624,1003.5355230940798,1.0044522238868945,0.009040070014982,1.0044522238762517,380.6498278145684,0.5960485473462,-0.04612730320340219
MA,0,1,0,H,9.48,9.39,9.438259999999971,0.0149940669629082,9.44,9.48,0.0899999999999998,0.08532,0.0106024064270376,894.1366344742892,1.004422425319924,0.0090398018278793,1.0044224253092822,271.25171003560024,0.18553298890357617,-0.02800399088048522
MA,0,1,0,H,9.48,9.4,9.437979999999978,0.0143013515904836,9.44,9.48,0.08,0.08532,0.010112582689764,937.445980995109,1.0044522238868934,0.009040070014982,1.0044522238762508,314.56077735311123,0.3416783625400015,-0.02949135673277503
MA,0,1,0,H,9.48,9.39,9.438339999999975,0.0143895280337497,9.44,9.48,0.0899999999999998,0.08532,0.0101749328507383,931.7014803996544,1.0044139117683857,0.0090397252059154,1.0044139117577435,308.81627653068915,0.33011164419771966,-0.037459581700314715
MA,0,1,0,H,9.48,9.4,9.437499999999972,0.0147779150608972,9.44,9.48,0.08,0.08532,0.0104495639513592,907.2148889779138,1.004503311258281,0.0090405298013245,1.0045033112476374,284.32991021254475,0.22532858265485167,-0.021878294373429696
S,0,0,0,H,9.48,9.4,9.440879999999977,0.0141996076606163,9.44,9.48,0.08,0.08532,0.0100406388670102,944.1630284251808,1.0041436815212166,0.0090372931336909,1.0041436815105804,321.277774834012,0.3675079125923979,-0.031205533549274023
S,0,0,0,H,9.48,9.39,9.440259999999968,0.015290519938838,9.44,9.48,0.0899999999999998,0.08532,0.0108120303366204,876.8010914556089,1.004209629819521,0.0090378866683756,1.0042096298088836,253.91629597843792,0.11879680246678781,-0.023657068421231386
S,0,0,0,H,9.48,9.39,9.440399999999972,0.0138065651950429,9.44,9.48,0.0899999999999998,0.08532,0.009762715874309,971.0412678245584,1.0041947375111255,0.0090377526376001,1.0041947375004885,348.1557713250295,0.4815079724993865,-0.04737851632648038
S,0,0,0,H,9.53,9.38,9.440339999999972,0.0154584062777926,9.44,9.53,0.1499999999999985,0.0857699999999999,0.0109307439053639,871.8528292775626,1.0094975392835457,0.0090854778535519,1.0094975392728522,248.9677317853649,0.18950138989499798,0.003917048882472685
S,0,0,0,H,9.48,9.4,9.439279999999975,0.0143908231725349,9.44,9.48,0.08,0.08532,0.0101758486521559,931.6176295518576,1.0043138883474187,0.0090388249951267,1.004313888336779,308.7324692734535,0.3192356381581458,-0.0280348412751259
S,0,0,0,H,9.48,9.4,9.440659999999983,0.0143169252529095,9.44,9.48,0.08,0.08532,0.0101235949320732,936.4262461712858,1.0041670815387926,0.0090375037338491,1.0041670815281558,313.54105013111416,0.33773209584503583,-0.02925634924324605
S,0,0,0,H,9.48,9.4,9.440219999999972,0.0134652971915556,9.44,9.48,0.08,0.08532,0.0095214029548411,995.6515909433156,1.004213884845907,0.0090379249636131,1.0042138848352695,372.76595432685247,0.5656860619155051,-0.04416080607045991
S,0,0,0,H,9.49,9.4,9.440679999999976,0.014600134514987,9.44,9.49,0.0899999999999998,0.08541,0.010323854121783,919.230346346752,1.0052241999517009,0.0090470177995653,1.005224199941053,296.3452190500577,0.2873888639279869,-0.01778012587548261
S,0,0,0,H,9.48,9.39,9.44015999999997,0.0147380058907327,9.44,9.48,0.0899999999999998,0.08532,0.0104213439065044,909.6715438095376,1.0042202674530971,0.0090379824070778,1.0042202674424594,286.7865038251289,0.24530813926505246,-0.0319293642011349
S,0,0,0,H,9.49,9.4,9.441059999999974,0.0142928293189236,9.44,9.49,0.0899999999999998,0.08541,0.0101065565337527,938.9944011401224,1.0051837399614054,0.0090466536596526,1.0051837399507586,316.1091268264023,0.36345402505555313,-0.02275787289420883
S,0,0,0,H,9.47,9.39,9.440179999999984,0.0137894124527329,9.44,9.47,0.08,0.08523,0.0097505870539056,971.2235732726198,1.0031588380730043,0.009028429542657,1.0031588380623782,348.33813458756674,0.4663706739480702,-0.05457077374345687
S,0,0,0,H,9.49,9.41,9.43965999999999,0.0140598634246226,9.44,9.49,0.08,0.08541,0.0099418247701073,954.5531348062084,1.0053328191905229,0.0090479953727147,1.0053328191798727,331.66778770632015,0.41280260400132285,-0.01725159277191679
S,0,0,0,H,9.48,9.4,9.439739999999984,0.014468970322881,9.44,9.48,0.08,0.08532,0.010231107032096,926.5859471766084,1.0042649479752637,0.0090383845317773,1.004264947964625,303.700824330303,0.299865927639976,-0.02677206925828557
S,0,0,0,H,9.49,9.41,9.440199999999985,0.0144213713600271,9.44,9.49,0.08,0.08541,0.0101974494826846,930.624860276494,1.0052753119637314,0.0090474778076735,1.0052753119530826,307.7396911776427,0.32070229057638855,-0.011233020725757825
S,0,0,0,H,9.48,9.4,9.440659999999976,0.0133311604775938,9.44,9.48,0.08,0.08532,0.0094265539747927,1005.6697309907942,1.0041670815387935,0.0090375037338491,1.004167081528157,382.7840198508658,0.6042414463985004,-0.046686212811719585
S,0,0,0,H,9.48,9.4,9.439559999999966,0.0134524472373374,9.44,9.48,0.08,0.08532,0.0095123166650755,996.6026504148876,1.0042840979876215,0.0090385568818885,1.0042840979769825,373.7170067194028,0.5693518881938768,-0.044394878560661155
S,0,0,0,H,9.48,9.4,9.440579999999976,0.0137200612301958,9.44,9.48,0.08,0.08532,0.0097015483341661,977.1636107418128,1.0041755909064936,0.0090375803181584,1.0041755908958567,354.27811166048207,0.49452493291440547,-0.039509850306947314
S,0,0,0,H,9.48,9.4,9.438719999999982,0.0144769044178321,9.44,9.48,0.08,0.08532,0.0102367172844385,926.0781299891032,1.004373474369408,0.0090393612693246,1.004373474358767,303.1930109141174,0.2979196108784876,-0.026636004317039053
S,0,0,0,H,9.49,9.4,9.43963999999997,0.0132597904994074,9.44,9.49,0.0899999999999998,0.08541,0.0093760877792439,1012.149227208407,1.005334949214168,0.0090480145429275,1.005334949203518,389.26340868841874,0.6450293862673071,-0.04116089998133177
S,0,0,0,H,9.48,9.39,9.440719999999974,0.0139811496340673,9.44,9.48,0.0899999999999998,0.08532,0.0098861657150328,958.9157488615388,1.0041606996076595,0.0090374462964689,1.0041606995970234,336.0303425648814,0.4348359153034256,-0.0443289085652907
S,0,0,0,H,9.48,9.4,9.438179999999974,0.01383004484015,9.44,9.48,0.08,0.08532,0.0097793184905841,969.392704525133,1.0044309390157875,0.009039878451142,1.0044309390051454,346.5072632368574,0.46463491528775336,-0.037534359943380835
S,0,0,0,H,9.48,9.4,9.439039999999972,0.0130160375871052,9.44,9.48,0.08,0.08532,0.0092037284420211,1030.0173521762656,1.0043394243482415,0.0090390548191341,1.0043394243376016,407.1314598996962,0.6979666808636704,-0.052802234648153146
S,0,0,0,H,9.48,9.4,9.43973999999998,0.0137152694918645,9.44,9.48,0.08,0.08532,0.0096981600634984,977.5050048596834,1.0042649479752643,0.0090383845317773,1.0042649479646255,354.6195032336336,0.4958456503585573,-0.03958899700135987
S,0,0,0,H,9.49,9.4,9.439399999999974,0.0138138207345605,9.44,9.49,0.0899999999999998,0.08541,0.009767846315503,971.5550074675,1.0053605102019223,0.0090482445918173,1.0053605101912717,348.6694909293341,0.4887883028783069,-0.03094036142378087
S,0,0,0,H,9.48,9.4,9.43933999999998,0.0140911860056595,9.44,9.48,0.08,0.08532,0.0099639731795628,951.4276914599192,1.0043075045501084,0.0090387675409509,1.004307504539469,328.5423838187729,0.39548080152116505,-0.03302167723663452
S,0,0,0,H,9.48,9.4,9.439599999999976,0.0140511519008044,9.44,9.48,0.08,0.08532,0.009935664792541,954.138469638874,1.0042798423662045,0.0090385185812958,1.0042798423555654,331.25314183418766,0.4059120950245134,-0.033706115016693516
S,0,0,0,H,9.48,9.4,9.44063999999997,0.0141134254366228,9.44,9.48,0.08,0.08532,0.0099796988320067,949.92846573645,1.0041692088671987,0.0090375228798047,1.004169208856562,327.0431692557014,0.38970009232823344,-0.0326548127568671
S,0,0,0,H,9.48,9.4,9.43871999999997,0.0131874720412092,9.44,9.48,0.08,0.08532,0.009324950907047,1016.6273361113084,1.0043734743694093,0.0090393612693246,1.0043734743587682,393.7415434441474,0.646431952793403,-0.04942890712528758
S,0,0,0,H,9.48,9.4,9.441139999999974,0.0146057199106452,9.44,9.48,0.08,0.08532,0.0103278035929286,917.9105619795932,1.004116028360985,0.0090370442552488,1.0041160283503492,295.02550367521724,0.26646482741736577,-0.024599785240100758
S,0,0,0,H,9.47,9.4,9.43983999999997,0.013473584339362,9.44,9.47,0.0700000000000002,0.08523,0.0095272628532517,993.9895797844816,1.0031949694062643,0.0090287547246563,1.0031949693956372,371.10401470148963,0.5434514676124458,-0.05088751572489514
S,0,0,0,H,9.48,9.4,9.44117999999997,0.0137399115841654,9.44,9.48,0.08,0.08532,0.009715584654067,975.7518808743654,1.004111774163826,0.0090370059674744,1.0041117741531904,352.86639229851824,0.4890865461229872,-0.03915933747142297
S,0,0,0,H,9.48,9.39,9.440199999999974,0.0140696805871224,9.44,9.48,0.0899999999999998,0.08532,0.0099487665522829,952.8819427192792,1.004216012372622,0.0090379441113535,1.0042160123619843,329.9965813042555,0.41161684493367723,-0.04280591659223809
S,0,0,0,H,9.48,9.4,9.438099999999984,0.0136441315095281,9.44,9.48,0.08,0.08532,0.0096478579137883,982.6015354612036,1.0044394528559792,0.0090399550757038,1.0044394528453369,359.7159959120414,0.5154747559436608,-0.04085864468784628
S,0,0,0,H,9.48,9.4,9.43903999999998,0.0136620534110657,9.44,9.48,0.08,0.08532,0.0096605306118974,981.3125573376796,1.004339424348241,0.0090390548191341,1.0043394243376007,358.4270273829612,0.5105060884731856,-0.040541780943907924
S,0,0,0,H,9.48,9.4,9.440699999999971,0.0135970496622995,9.44,9.48,0.08,0.08532,0.0096145660203422,986.0039423456492,1.0041628269090246,0.0090374654421812,1.004162826898388,363.11837750162147,0.5285494038366974,-0.041736128219460156
S,0,0,0,H,9.48,9.4,9.43901999999998,0.0144796035109968,9.44,9.48,0.08,0.08532,0.0102386258315184,925.9055029452204,1.004341552406926,0.0090390739716623,1.0043415523962855,303.02038515617664,0.2972527967345524,-0.02659497936289945
S,0,0,0,H,9.48,9.39,9.439339999999977,0.014302920928754,9.44,9.48,0.0899999999999998,0.08532,0.0101136923794969,937.3431229941684,1.004307504550109,0.0090387675409509,1.0043075045394694,314.4578771644469,0.3518173193990304,-0.03888769867441866
S,0,0,0,H,9.48,9.39,9.43887999999998,0.0140549166259614,9.44,9.48,0.0899999999999998,0.08532,0.0099383268552288,953.8828957926936,1.0043564490702308,0.009039208041632,1.0043564490595902,330.9975269237092,0.41547994413154576,-0.043047198164567035
S,0,0,0,H,9.5,9.4,9.440859999999985,0.0147748771226016,9.44,9.5,0.0999999999999996,0.0854999999999999,0.0104474158045896,909.315775086368,1.006264259823789,0.0090563783384141,1.0062642598131304,286.43066236947357,0.26506904486829974,-0.008137987694592397
S,0,0,0,H,9.48,9.4,9.441079999999976,0.0144793959063086,9.44,9.48,0.08,0.08532,0.0102384790328355,925.9187785213932,1.004122409724314,0.0090371016875188,1.0041224097136785,303.0336606460759,0.2972873819775934,-0.0266149713395869
S,0,0,0,H,9.5,9.4,9.440719999999985,0.01496427274938,9.44,9.5,0.0999999999999996,0.0854999999999999,0.0105813387366117,897.8070012190193,1.0062791820962824,0.0090565126388665,1.0062791820856234,274.92197410994356,0.22077546749451216,-0.005240183268089282
S,0,0,0,H,9.48,9.39,9.440599999999971,0.0139150010603312,9.44,9.48,0.0899999999999998,0.08532,0.0098393916099782,963.4742040743886,1.0041734635510484,0.0090375611719594,1.0041734635404116,340.5887638670521,0.4523817361439395,-0.0454753713772007
S,0,0,0,H,9.49,9.39,9.44059999999998,0.0144657705302576,9.44,9.49,0.0999999999999996,0.08541,0.0102288444370337,927.7685332315048,1.005232718259435,0.0090470944643349,1.005232718248787,304.88329946029205,0.330797089767227,-0.029339782088126043
S,0,0,0,H,9.49,9.39,9.43909999999997,0.0138482326343179,9.44,9.49,0.0999999999999996,0.08541,0.009792179203175,969.1407605084368,1.0053924632645097,0.0090485321693805,1.005392463253858,346.25521896681505,0.4900443267650818,-0.039741457902909616
S,0,0,0,H,9.5,9.33,9.44039999999998,0.0163699710416301,9.44,9.5,0.1699999999999999,0.0854999999999999,0.0115753175313641,820.7118270629821,1.006313291809671,0.009056819626287,1.0063132917990116,197.82707267598778,-0.00211796967798783,-0.051713586218845364
SFB,1,3,AD,H,9.52,9.42,9.464099999999966,0.0152661754288511,9.46,9.52,0.0999999999999996,0.0856799999999999,0.010794816168524,881.9047820155354,1.0059065309960835,0.0090531587789647,1.005906530985455,259.0198403791411,0.17000250217880186,0.0316810384673083
SFB,1,3,AD,H,9.82,9.34,9.46689999999997,0.0282380022228748,9.47,9.82,0.4800000000000004,0.08838,0.0199672828589555,491.80452189545656,1.0372983764484711,0.0093356853880362,1.037298376437514,-131.0796381474433,-0.7715707483598111,0.2689120651295145
SFB,1,3,AD,H,9.51,9.34,9.464499999999967,0.0154020923545407,9.465,9.51,0.1699999999999999,0.0855899999999999,0.0108909239483572,873.2041510063489,1.0048074383221544,0.0090432669448993,1.004807438311538,250.31898943938188,0.20504538373514336,-0.04857277781816016
SFB,1,3,AD,H,9.59,9.27,9.46437999999997,0.0207624120831619,9.46,9.59,0.3200000000000003,0.08631,0.0146812423777933,653.2144728095833,1.0132729243753982,0.0091194563193785,1.013272924364692,30.330173388029493,-0.4410377497447451,-0.001914209544359835
SFB,1,3,AD,H,9.88,9.38,9.46337999999997,0.0286009024900701,9.46,9.88,0.5,0.08892,0.0202238920987838,488.5310874752011,1.04402443947089,0.009396219955238,1.044024439459858,-134.35323119797783,-0.7312848499554585,0.3503004540360646
SFB,1,3,AD,H,9.89,9.29,9.462819999999969,0.0322354750500658,9.46,9.89,0.6000000000000014,0.0890099999999999,0.0227939230026713,433.88757603686525,1.045142991201358,0.0094062869208122,1.0451429911903132,-188.99678249022963,-0.8307212896565339,0.28647329293498025
SFB,1,3,AD,H,9.5,9.33,9.462959999999974,0.0172462536956022,9.46,9.5,0.1699999999999999,0.0854999999999999,0.0121949429382239,779.0114351599894,1.003914208661986,0.0090352278779578,1.003914208651377,156.12699052936193,-0.16275759565373527,-0.0414129163350232
SFB,1,3,AD,H,9.53,8.98,9.45931999999997,0.0350656069901432,9.46,9.53,0.5499999999999989,0.0857699999999999,0.0247951284891526,384.3496920844415,1.0074719958728566,0.0090672479628557,1.007471995862206,-238.53350006965866,-1.2645842290783271,-0.2501325161112806
SFB,1,3,AD,H,9.5,9.37,9.464119999999966,0.0146237241020622,9.46,9.5,0.1300000000000007,0.0854999999999999,0.0103405344787693,918.7146002467194,1.0037911607207046,0.0090341204464863,1.0037911607100982,295.8292883365958,0.3327225143619419,-0.0389357211287944
SFB,1,3,AD,H,9.5,9.33,9.46143999999997,0.0160512206192159,9.46,9.5,0.1699999999999999,0.0854999999999999,0.0113499269461689,837.0097926671365,1.0040754895660735,0.0090366794060946,1.004075489555461,214.1249166473067,0.06046690598219584,-0.05599557993973825
